2018-05-21,2.52亿,1.47%,1.49%,定向增发机构配售股份,000001
2018-12-31,1.07亿,10.08%,11.22%,定向增发机构配售股份,000005
2018-03-21,2059.61万,0.73%,0.78%,定向增发机构配售股份,000008
2018-06-19,431.16万,0.15%,0.16%,股权激励限售股份,000008
2018-11-21,962.57万,0.34%,0.36%,股权激励限售股份,000008
2018-12-10,30.00万,0.01%,0.01%,股权激励限售股份,000008
2019-03-21,4119.22万,1.46%,1.56%,定向增发机构配售股份,000008
2019-06-19,323.37万,0.11%,0.12%,股权激励限售股份,000008
2019-11-21,962.57万,0.34%,0.36%,股权激励限售股份,000008
2019-12-09,30.00万,0.01%,0.01%,股权激励限售股份,000008
2020-06-19,323.37万,0.11%,0.12%,股权激励限售股份,000008
2020-11-23,962.57万,0.34%,0.36%,股权激励限售股份,000008
2020-12-09,30.00万,0.01%,0.01%,股权激励限售股份,000008
2018-11-06,5159.03万,6.29%,9.88%,定向增发机构配售股份,000010
2018-12-11,3900.47万,1.57%,2.58%,股权激励限售股份,000012
2019-12-11,2925.35万,1.18%,1.94%,股权激励限售股份,000012
2020-12-11,2925.35万,1.18%,1.94%,股权激励限售股份,000012
2018-10-15,5.82亿,34.26%,77.18%,定向增发机构配售股份,000018
2018-11-27,9847.56万,5.80%,13.06%,定向增发机构配售股份,000018
2018-03-26,7700.00万,25.90%,39.71%,定向增发机构配售股份,000025
2020-01-06,6549.50万,15.30%,21.28%,定向增发机构配售股份,000028
2018-12-31,1.43亿,33.82%,51.11%,定向增发机构配售股份,000032
2019-03-04,2.96亿,45.27%,82.72%,定向增发机构配售股份,000034
2018-07-26,1.13亿,8.36%,9.67%,定向增发机构配售股份,000035
2018-06-11,474.00万,0.42%,0.42%,股权激励限售股份,000036
2018-06-25,90.00万,0.08%,0.08%,股权激励限售股份,000036
2019-01-22,7588.14万,14.52%,96.20%,定向增发机构配售股份,000038
2019-07-01,2.15亿,41.22%,273.17%,定向增发机构配售股份,000038
2020-01-21,1533.38万,2.93%,19.44%,定向增发机构配售股份,000038
2019-07-29,2.74亿,20.49%,25.84%,定向增发机构配售股份,000040
2018-12-28,1.77亿,26.60%,36.24%,定向增发机构配售股份,000042
2019-12-27,190.09万,0.37%,0.42%,股权激励限售股份,000045
2020-12-28,142.57万,0.28%,0.31%,股权激励限售股份,000045
2021-12-27,142.57万,0.28%,0.31%,股权激励限售股份,000045
2019-02-01,9583.33万,1.84%,1.88%,定向增发机构配售股份,000046
2019-02-04,4.28亿,20.89%,30.54%,定向增发机构配售股份,000050
2021-02-02,2.19亿,10.70%,15.64%,定向增发机构配售股份,000050
2018-08-07,826.82万,0.70%,2.89%,股权激励限售股份,000056
2018-09-10,6.18亿,52.55%,215.87%,定向增发机构配售股份,000056
2019-08-07,826.82万,0.70%,2.89%,股权激励限售股份,000056
2020-08-07,1102.42万,0.94%,3.85%,股权激励限售股份,000056
2020-09-07,4.51亿,36.49%,83.76%,定向增发机构配售股份,000058
2018-07-04,1.67亿,7.02%,7.56%,定向增发机构配售股份,000060
2018-11-12,5436.70万,7.54%,8.15%,定向增发机构配售股份,000062
2018-06-15,1104.69万,2.15%,2.71%,定向增发机构配售股份,000065
2019-12-19,9370.79万,18.27%,22.95%,定向增发机构配售股份,000065
2020-07-20,3.35亿,11.37%,13.44%,定向增发机构配售股份,000066
2020-07-24,1.18亿,4.02%,4.75%,定向增发机构配售股份,000066
2018-10-19,2012.92万,0.25%,0.33%,股权激励限售股份,000069
2019-01-07,8.52亿,10.38%,13.85%,定向增发机构配售股份,000069
2019-10-21,2012.92万,0.25%,0.33%,股权激励限售股份,000069
2020-10-19,2012.92万,0.25%,0.33%,股权激励限售股份,000069
2018-12-18,5855.51万,9.34%,10.81%,定向增发机构配售股份,000070
2019-05-20,881.32万,1.41%,1.63%,定向增发机构配售股份,000070
2020-05-18,881.32万,1.41%,1.63%,定向增发机构配售股份,000070
2021-05-18,881.32万,1.41%,1.63%,定向增发机构配售股份,000070
2018-05-28,1456.50万,0.55%,0.78%,股权激励限售股份,000078
2018-06-13,25.25万,0.01%,0.01%,股权激励限售股份,000078
2019-06-24,7.65亿,28.92%,41.22%,定向增发机构配售股份,000078
2018-12-14,4.24亿,35.42%,54.84%,定向增发机构配售股份,000090
2018-12-25,10.60亿,7.84%,9.04%,定向增发机构配售股份,000100
2020-12-25,2.41亿,1.79%,2.06%,定向增发机构配售股份,000100
2018-03-20,3658.54万,8.17%,9.75%,定向增发机构配售股份,000150
2018-11-28,148.09万,0.47%,0.47%,股权激励限售股份,000153
2019-11-28,148.09万,0.47%,0.47%,股权激励限售股份,000153
2020-11-30,197.46万,0.62%,0.63%,股权激励限售股份,000153
2019-05-01,3.33亿,26.20%,35.51%,追加承诺限售股份上市流通,000155
2018-05-14,2.87亿,20.00%,28.85%,定向增发机构配售股份,000156
2018-11-07,6750.44万,0.87%,1.08%,股权激励限售股份,000157
2019-11-07,5062.83万,0.65%,0.81%,股权激励限售股份,000157
2020-11-09,5062.83万,0.65%,0.81%,股权激励限售股份,000157
2018-06-06,4.93亿,29.81%,48.54%,定向增发机构配售股份,000158
2018-07-30,1.45亿,8.77%,14.28%,定向增发机构配售股份,000158
2019-01-30,24.79亿,11.00%,12.38%,定向增发机构配售股份,000166
2018-05-14,771.00万,0.12%,0.12%,股权激励限售股份,000333
2018-06-26,8250.00万,1.25%,1.30%,定向增发机构配售股份,000333
2018-12-31,177.71万,0.03%,0.03%,股权激励限售股份,000333
2019-05-13,771.00万,0.12%,0.12%,股权激励限售股份,000333
2019-12-30,177.71万,0.03%,0.03%,股权激励限售股份,000333
2020-05-12,771.00万,0.12%,0.12%,股权激励限售股份,000333
2020-12-29,183.09万,0.03%,0.03%,股权激励限售股份,000333
2019-04-22,1.06亿,12.05%,14.38%,定向增发机构配售股份,000407
2019-07-26,15.47亿,77.60%,346.39%,定向增发机构配售股份,000408
2018-11-30,1640.08万,0.29%,0.40%,定向增发机构配售股份,000413
2018-12-17,5.94亿,10.36%,14.50%,定向增发机构配售股份,000413
2018-12-31,1.59亿,2.78%,3.89%,定向增发机构配售股份,000413
2020-11-30,3.69亿,6.44%,9.01%,定向增发机构配售股份,000413
2020-12-29,2.46亿,4.29%,6.00%,定向增发机构配售股份,000413
2019-01-08,26.36亿,42.62%,84.60%,定向增发机构配售股份,000415
2019-05-17,1.88亿,9.51%,11.27%,定向增发机构配售股份,000420
2019-12-09,3.96亿,21.21%,29.80%,定向增发机构配售股份,000426
2020-12-09,1.42亿,7.58%,10.65%,定向增发机构配售股份,000426
2018-11-16,3.00亿,29.44%,41.74%,定向增发机构配售股份,000428
2019-07-08,8.34亿,39.87%,177.80%,定向增发机构配售股份,000429
2018-07-16,7331.33万,18.11%,28.37%,定向增发机构配售股份,000430
2020-07-14,1066.93万,2.64%,4.13%,定向增发机构配售股份,000430
2018-05-02,914.64万,1.19%,1.37%,股权激励限售股份,000501
2019-04-08,8165.14万,10.62%,12.23%,定向增发机构配售股份,000501
2019-04-29,942.95万,1.23%,1.41%,股权激励限售股份,000501
2018-11-15,4565.69万,6.66%,12.67%,定向增发机构配售股份,000505
2020-11-16,2.13亿,31.12%,59.20%,定向增发机构配售股份,000505
2018-03-27,412.23万,0.75%,1.18%,股权激励限售股份,000513
2018-11-12,46.22万,0.08%,0.13%,股权激励限售股份,000513
2020-01-27,2.18亿,15.53%,29.64%,定向增发机构配售股份,000519
2019-10-15,6987.76万,6.69%,8.71%,定向增发机构配售股份,000521
2019-01-28,7673.67万,14.67%,17.22%,定向增发机构配售股份,000523
2018-03-23,269.62万,0.40%,1.00%,定向增发机构配售股份,000524
2020-03-23,2.62亿,39.16%,97.33%,定向增发机构配售股份,000524
2020-05-21,1.35亿,20.20%,50.20%,定向增发机构配售股份,000524
2019-02-04,7352.60万,12.66%,14.50%,定向增发机构配售股份,000525
2018-09-20,641.34万,0.75%,1.08%,股权激励限售股份,000530
2019-09-20,481.00万,0.56%,0.81%,股权激励限售股份,000530
2019-10-09,7.60亿,27.47%,37.93%,定向增发机构配售股份,000536
2020-10-30,13.50亿,72.47%,263.26%,定向增发机构配售股份,000537
2018-11-30,1319.24万,0.28%,0.31%,股权激励限售股份,000540
2019-01-15,3.04亿,6.48%,7.04%,定向增发机构配售股份,000540
2019-12-02,1319.24万,0.28%,0.31%,股权激励限售股份,000540
2019-09-09,3.02亿,46.48%,86.85%,定向增发机构配售股份,000544
2021-07-26,2600.00万,2.63%,2.71%,定向增发机构配售股份,000545
2018-08-21,9552.71万,13.37%,16.93%,定向增发机构配售股份,000546
2020-08-21,2388.18万,3.34%,4.23%,定向增发机构配售股份,000546
2018-07-24,4.15亿,29.01%,42.93%,定向增发机构配售股份,000547
2019-01-17,1.05亿,4.28%,28.77%,定向增发机构配售股份,000553
2020-08-03,18.11亿,74.02%,497.64%,定向增发机构配售股份,000553
2018-04-02,2567.49万,2.66%,2.80%,定向增发机构配售股份,000555
2019-12-30,2233.56万,2.32%,2.44%,定向增发机构配售股份,000555
2019-02-04,8.73亿,59.84%,149.11%,定向增发机构配售股份,000557
2018-04-24,7.54亿,41.63%,221.27%,定向增发机构配售股份,000560
2018-12-31,1.22亿,6.73%,35.80%,定向增发机构配售股份,000560
2019-02-05,9662.92万,5.33%,28.35%,定向增发机构配售股份,000560
2019-12-30,6904.70万,3.81%,20.25%,定向增发机构配售股份,000560
2020-12-29,2.64亿,14.58%,77.47%,定向增发机构配售股份,000560
2021-02-05,8988.76万,4.96%,26.37%,定向增发机构配售股份,000560
2019-09-30,278.77万,0.46%,0.47%,股权激励限售股份,000561
2020-09-29,270.57万,0.45%,0.46%,股权激励限售股份,000561
2021-09-29,270.57万,0.45%,0.46%,股权激励限售股份,000561
2018-12-18,2.29亿,7.40%,7.99%,定向增发机构配售股份,000563
2018-08-27,1.13亿,1.88%,5.99%,定向增发机构配售股份,000564
2019-09-27,10.52亿,17.52%,55.74%,定向增发机构配售股份,000564
2021-09-27,29.51亿,49.12%,156.27%,定向增发机构配售股份,000564
2019-09-12,1.31亿,9.79%,11.86%,定向增发机构配售股份,000566
2018-09-14,5833.33万,3.98%,4.16%,定向增发机构配售股份,000568
2020-09-14,416.67万,0.28%,0.30%,定向增发机构配售股份,000568
2018-12-20,763.50万,1.18%,1.23%,股权激励限售股份,000573
2019-12-20,763.50万,1.18%,1.23%,股权激励限售股份,000573
2020-12-21,1018.00万,1.57%,1.64%,股权激励限售股份,000573
2019-02-13,9.77亿,70.47%,371.27%,"定向增发机构配售股份,追加承诺限售股份上市流通",000582
2021-02-15,1.46亿,10.55%,55.59%,定向增发机构配售股份,000582
2018-11-30,9.11亿,42.88%,75.08%,定向增发机构配售股份,000587
2020-05-25,1614.00万,6.74%,7.23%,定向增发机构配售股份,000590
2019-03-11,9.70亿,32.26%,52.47%,定向增发机构配售股份,000591
2019-06-10,7869.08万,21.94%,28.13%,定向增发机构配售股份,000593
2018-03-13,2.49亿,32.64%,33.50%,定向增发机构配售股份,000595
2018-07-16,969.95万,1.27%,1.30%,股权激励限售股份,000595
2019-07-15,969.95万,1.27%,1.30%,股权激励限售股份,000595
2018-11-19,4658.90万,5.58%,7.42%,追加承诺限售股份上市流通,000599
2019-02-11,9314.52万,11.15%,14.83%,定向增发机构配售股份,000599
2020-03-02,622.67万,0.75%,0.99%,股权激励限售股份,000599
2021-02-09,4903.49万,5.87%,7.81%,定向增发机构配售股份,000599
2021-03-01,622.67万,0.75%,0.99%,股权激励限售股份,000599
2022-03-01,641.53万,0.77%,1.02%,股权激励限售股份,000599
2019-07-18,3110.66万,4.51%,7.57%,定向增发机构配售股份,000603
2019-07-29,9215.95万,13.36%,22.44%,定向增发机构配售股份,000603
2020-07-20,6042.99万,8.76%,14.71%,定向增发机构配售股份,000603
2020-02-10,5690.79万,22.59%,29.19%,定向增发机构配售股份,000605
2018-04-23,3716.96万,4.85%,7.87%,定向增发机构配售股份,000606
2019-04-22,7250.37万,9.47%,15.36%,定向增发机构配售股份,000606
2019-07-29,1.47亿,19.18%,31.10%,定向增发机构配售股份,000606
2018-04-20,175.00万,0.58%,0.65%,股权激励限售股份,000609
2018-06-19,358.50万,1.20%,1.33%,股权激励限售股份,000609
2018-05-02,1.90亿,15.96%,19.04%,追加承诺限售股份上市流通,000612
2018-10-29,3.56亿,45.32%,100.42%,定向增发机构配售股份,000615
2018-11-16,144.20万,0.18%,0.41%,股权激励限售股份,000615
2019-11-18,144.20万,0.18%,0.41%,股权激励限售股份,000615
2020-11-16,192.26万,0.24%,0.54%,股权激励限售股份,000615
2020-01-16,87.43亿,96.82%,3040.46%,定向增发机构配售股份,000617
2018-04-02,5974.40万,3.15%,3.25%,定向增发机构配售股份,000620
2018-08-06,2325.54万,2.00%,2.12%,股权分置限售股份,000623
2019-08-05,2325.54万,2.00%,2.12%,股权分置限售股份,000623
2020-08-04,1828.06万,1.57%,1.67%,股权分置限售股份,000623
2019-10-14,1.40亿,2.91%,3.72%,定向增发机构配售股份,000625
2019-06-28,1.67亿,27.95%,41.35%,定向增发机构配售股份,000626
2018-11-02,6.81亿,13.79%,50.34%,定向增发机构配售股份,000627
2019-02-18,29.06亿,58.81%,214.66%,定向增发机构配售股份,000627
2018-05-02,9200.00万,29.54%,48.94%,定向增发机构配售股份,000628
2020-01-20,9.66亿,9.18%,10.10%,定向增发机构配售股份,000630
2018-12-31,1975.22万,2.21%,2.26%,定向增发机构配售股份,000636
2019-02-05,7788.48万,14.14%,20.71%,定向增发机构配售股份,000639
2019-02-13,9619.82万,17.47%,25.58%,定向增发机构配售股份,000639
2018-12-10,4448.42万,0.83%,0.85%,股权激励限售股份,000656
2019-12-09,4448.42万,0.83%,0.85%,股权激励限售股份,000656
2020-12-08,257.50万,0.05%,0.05%,股权激励限售股份,000656
2019-04-08,5.53亿,65.75%,192.02%,定向增发机构配售股份,000662
2018-10-08,3042.53万,8.92%,14.09%,定向增发机构配售股份,000663
2018-12-24,3187.74万,9.35%,14.77%,定向增发机构配售股份,000663
2018-12-31,7.31亿,18.04%,22.51%,定向增发机构配售股份,000671
2018-05-03,180.30万,0.23%,0.43%,股权激励限售股份,000673
2018-06-12,3.70亿,46.74%,88.68%,定向增发机构配售股份,000673
2018-05-18,22.27万,0.02%,0.07%,定向增发机构配售股份,000676
2018-05-21,225.77万,0.23%,0.71%,定向增发机构配售股份,000676
2019-05-20,1.89亿,19.53%,59.58%,定向增发机构配售股份,000676
2020-05-18,3.27亿,33.90%,103.43%,定向增发机构配售股份,000676
2021-05-18,1.30亿,13.48%,41.15%,定向增发机构配售股份,000676
2019-07-25,3053.20万,6.64%,7.12%,定向增发机构配售股份,000678
2018-07-27,3059.07万,4.37%,10.93%,定向增发机构配售股份,000681
2019-04-10,3.88亿,55.39%,138.65%,定向增发机构配售股份,000681
2018-11-22,2656.00万,0.67%,0.94%,股权激励限售股份,000683
2019-09-30,2.47亿,6.22%,8.71%,定向增发机构配售股份,000683
2019-11-22,1992.00万,0.50%,0.70%,股权激励限售股份,000683
2020-11-23,1992.00万,0.50%,0.70%,股权激励限售股份,000683
2018-09-04,353.24万,0.46%,0.67%,股权激励限售股份,000687
2019-09-04,264.93万,0.35%,0.50%,股权激励限售股份,000687
2020-09-04,264.93万,0.35%,0.50%,股权激励限售股份,000687
2019-04-26,4492.75万,2.06%,2.20%,定向增发机构配售股份,000690
2018-11-20,1.59亿,19.35%,36.68%,定向增发机构配售股份,000698
2021-07-23,1.10亿,13.29%,15.77%,定向增发机构配售股份,000700
2019-02-26,2871.87万,7.06%,7.60%,定向增发机构配售股份,000701
2018-06-12,1142.00万,0.69%,0.78%,股权激励限售股份,000703
2018-08-27,292.50万,0.18%,0.20%,股权激励限售股份,000703
2018-11-05,1.41亿,8.54%,9.56%,定向增发机构配售股份,000703
2019-06-27,856.50万,0.52%,0.58%,股权激励限售股份,000703
2019-08-26,292.50万,0.18%,0.20%,股权激励限售股份,000703
2020-06-29,856.50万,0.52%,0.58%,股权激励限售股份,000703
2019-08-12,1.14亿,32.26%,75.65%,定向增发机构配售股份,000710
2020-08-11,8902.60万,25.11%,58.88%,定向增发机构配售股份,000710
2018-10-22,168.82万,0.23%,0.50%,定向增发机构配售股份,000711
2019-11-15,3.14亿,42.95%,92.97%,定向增发机构配售股份,000711
2020-10-20,7766.87万,10.63%,23.02%,定向增发机构配售股份,000711
2019-01-17,2474.97万,3.48%,4.26%,定向增发机构配售股份,000716
2020-01-17,1026.56万,1.44%,1.77%,定向增发机构配售股份,000716
2021-01-18,2353.09万,3.31%,4.05%,定向增发机构配售股份,000716
2021-07-19,1964.00万,2.76%,3.38%,定向增发机构配售股份,000716
2018-11-09,8815.36万,6.84%,10.21%,定向增发机构配售股份,000720
2021-05-10,3.38亿,26.21%,39.15%,定向增发机构配售股份,000720
2018-12-21,30.24亿,73.65%,279.68%,定向增发机构配售股份,000723
2020-11-02,3.47亿,10.31%,11.77%,定向增发机构配售股份,000728
2022-10-31,7248.76万,2.15%,2.46%,定向增发机构配售股份,000728
2019-04-12,9128.29万,7.93%,8.61%,定向增发机构配售股份,000735
2020-11-30,3165.42万,2.69%,2.76%,定向增发机构配售股份,000739
2020-01-06,1.07亿,10.83%,12.14%,定向增发机构配售股份,000753
2020-10-13,2104.06万,4.40%,6.85%,定向增发机构配售股份,000756
2019-03-05,7.39亿,19.08%,27.02%,定向增发机构配售股份,000761
2019-04-08,4484.44万,8.61%,9.42%,定向增发机构配售股份,000762
2018-03-21,1.24亿,12.88%,27.72%,定向增发机构配售股份,000766
2019-01-21,1.52亿,15.75%,33.90%,定向增发机构配售股份,000766
2019-02-26,2.41亿,24.91%,53.63%,定向增发机构配售股份,000766
2020-01-22,1.65亿,5.35%,5.65%,定向增发机构配售股份,000767
2018-04-09,2.78亿,6.97%,7.63%,定向增发机构配售股份,000778
2020-04-06,6951.46万,1.74%,1.91%,定向增发机构配售股份,000778
2020-11-18,8181.82万,15.49%,18.33%,追加承诺限售股份上市流通,000782
2019-11-15,3.75亿,20.94%,26.49%,定向增发机构配售股份,000786
2018-11-27,2153.29万,1.08%,1.14%,定向增发机构配售股份,000793
2019-01-02,1360.22万,0.68%,0.72%,定向增发机构配售股份,000793
2019-11-27,2153.29万,1.08%,1.14%,定向增发机构配售股份,000793
2018-08-24,2.03亿,17.92%,29.62%,定向增发机构配售股份,000795
2019-07-01,2.45亿,21.59%,35.68%,定向增发机构配售股份,000795
2018-11-12,5.56亿,69.30%,226.16%,定向增发机构配售股份,000796
2018-11-27,266.23万,0.26%,0.27%,股权激励限售股份,000797
2019-11-27,266.23万,0.26%,0.27%,股权激励限售股份,000797
2020-11-27,274.30万,0.27%,0.27%,股权激励限售股份,000797
2018-07-02,415.00万,0.57%,1.08%,股权激励限售股份,000802
2018-10-26,115.00万,0.16%,0.30%,股权激励限售股份,000802
2019-04-05,3.24亿,44.87%,84.25%,定向增发机构配售股份,000802
2018-03-26,4.01亿,36.43%,57.37%,定向增发机构配售股份,000806
2018-06-11,1.77亿,6.77%,7.84%,定向增发机构配售股份,000807
2019-11-20,1.77亿,6.79%,7.86%,定向增发机构配售股份,000807
2018-09-04,1091.19万,1.02%,1.14%,股权激励限售股份,000810
2019-09-04,1091.19万,1.02%,1.14%,股权激励限售股份,000810
2020-05-04,3605.50万,3.37%,3.75%,定向增发机构配售股份,000810
2020-09-04,1454.92万,1.36%,1.52%,股权激励限售股份,000810
2018-09-25,4818.22万,7.38%,7.97%,定向增发机构配售股份,000811
2020-12-07,6508.61万,12.70%,14.58%,定向增发机构配售股份,000812
2019-10-11,5.54亿,24.72%,51.28%,定向增发机构配售股份,000813
2019-12-23,2.27亿,10.15%,21.05%,定向增发机构配售股份,000813
2019-04-22,3.78亿,54.43%,119.46%,定向增发机构配售股份,000815
2019-10-24,3.49亿,54.83%,121.47%,定向增发机构配售股份,000820
2018-06-28,1.32亿,24.62%,38.38%,定向增发机构配售股份,000821
2019-03-12,1370.14万,2.55%,3.97%,定向增发机构配售股份,000821
2020-03-12,509.14万,0.95%,1.47%,定向增发机构配售股份,000821
2021-03-12,2388.98万,4.44%,6.92%,定向增发机构配售股份,000821
2022-03-14,1782.00万,3.31%,5.16%,定向增发机构配售股份,000821
2020-08-18,1.68亿,16.40%,19.79%,定向增发机构配售股份,000826
2018-04-09,351.65万,0.33%,0.37%,股权激励限售股份,000829
2019-04-08,480.68万,0.45%,0.51%,股权激励限售股份,000829
2020-12-14,1.02亿,9.61%,10.73%,定向增发机构配售股份,000829
2018-09-03,2.90亿,43.43%,76.78%,定向增发机构配售股份,000833
2019-03-11,2139.04万,6.55%,7.06%,定向增发机构配售股份,000835
2018-09-28,4.67亿,42.43%,73.89%,定向增发机构配售股份,000838
2018-09-14,748.80万,1.16%,1.27%,股权激励限售股份,000851
2018-10-29,541.20万,0.83%,0.92%,定向增发机构配售股份,000851
2018-11-14,223.73万,0.35%,0.38%,股权激励限售股份,000851
2018-12-24,1377.15万,2.12%,2.33%,定向增发机构配售股份,000851
2019-09-16,561.60万,0.87%,0.95%,股权激励限售股份,000851
2019-10-29,169.73万,0.26%,0.29%,定向增发机构配售股份,000851
2019-12-23,826.29万,1.27%,1.40%,定向增发机构配售股份,000851
2020-09-14,561.60万,0.87%,0.95%,股权激励限售股份,000851
2020-12-22,550.86万,0.85%,0.93%,定向增发机构配售股份,000851
2018-06-11,986.44万,0.71%,1.08%,股权激励限售股份,000863
2019-06-24,4.32亿,31.29%,47.16%,定向增发机构配售股份,000863
2020-01-06,1.92亿,8.95%,10.74%,定向增发机构配售股份,000875
2020-01-23,1215.99万,0.29%,0.29%,定向增发机构配售股份,000876
2020-12-14,1.69亿,16.08%,19.16%,定向增发机构配售股份,000877
2020-01-27,7.47亿,70.74%,242.48%,定向增发机构配售股份,000881
2018-05-02,2.56亿,9.35%,11.50%,定向增发机构配售股份,000882
2020-06-23,2.55亿,9.32%,11.46%,定向增发机构配售股份,000882
2019-01-04,11.59亿,17.81%,21.68%,定向增发机构配售股份,000883
2018-08-30,559.70万,0.45%,0.46%,股权激励限售股份,000887
2018-10-29,54.43万,0.04%,0.04%,股权激励限售股份,000887
2019-08-30,746.26万,0.60%,0.61%,股权激励限售股份,000887
2018-12-06,1.85亿,18.85%,47.10%,定向增发机构配售股份,000892
2019-12-06,2.22亿,22.59%,56.43%,"定向增发机构配售股份,股权分置限售股份",000892
2020-01-13,1.81亿,18.45%,46.08%,定向增发机构配售股份,000892
2018-09-28,3.53亿,46.70%,88.17%,定向增发机构配售股份,000893
2019-02-04,3.29亿,33.72%,50.88%,定向增发机构配售股份,000899
2021-01-04,3145.63万,7.68%,8.32%,定向增发机构配售股份,000901
2019-11-11,1276.28万,0.98%,1.09%,追加承诺限售股份上市流通,000902
2018-12-17,969.53万,0.49%,0.56%,定向增发机构配售股份,000903
2020-12-15,2.04亿,10.33%,11.69%,定向增发机构配售股份,000903
2018-08-27,8102.49万,15.86%,18.85%,定向增发机构配售股份,000906
2020-01-16,135.04万,0.43%,0.43%,定向增发机构配售股份,000909
2018-07-10,1107.90万,2.00%,2.10%,股权激励限售股份,000910
2018-07-20,92.10万,0.17%,0.17%,股权激励限售股份,000910
2019-07-10,738.60万,1.33%,1.40%,股权激励限售股份,000910
2019-07-22,92.10万,0.17%,0.17%,股权激励限售股份,000910
2020-07-10,615.50万,1.11%,1.16%,股权激励限售股份,000910
2020-08-10,2.50亿,38.30%,126.26%,定向增发机构配售股份,000923
2020-08-31,2.05亿,31.36%,103.40%,定向增发机构配售股份,000923
2018-03-27,1465.42万,3.73%,4.80%,定向增发机构配售股份,000925
2018-07-06,427.59万,1.09%,1.40%,定向增发机构配售股份,000925
2020-07-06,6832.60万,17.39%,22.37%,定向增发机构配售股份,000925
2018-12-10,888.00万,0.91%,0.94%,股权激励限售股份,000926
2019-12-09,666.00万,0.69%,0.70%,股权激励限售股份,000926
2020-12-08,666.00万,0.69%,0.70%,股权激励限售股份,000926
2019-12-12,1.01亿,8.03%,13.59%,定向增发机构配售股份,000928
2020-02-17,4410.14万,5.86%,6.28%,定向增发机构配售股份,000931
2018-04-09,1.34亿,17.55%,21.28%,定向增发机构配售股份,000935
2018-08-20,1.38亿,15.58%,18.45%,定向增发机构配售股份,000936
2019-05-06,8.36亿,80.23%,405.79%,定向增发机构配售股份,000938
2018-08-03,8.48亿,21.58%,27.91%,定向增发机构配售股份,000939
2019-10-14,3686.64万,2.93%,3.02%,定向增发机构配售股份,000949
2018-10-16,4.49亿,25.97%,74.96%,定向增发机构配售股份,000950
2020-10-16,6.80亿,39.38%,113.64%,定向增发机构配售股份,000950
2018-10-26,1.16亿,19.55%,24.30%,定向增发机构配售股份,000957
2018-09-03,1.97亿,11.79%,16.27%,定向增发机构配售股份,000960
2019-04-15,2.63亿,15.74%,21.72%,定向增发机构配售股份,000960
2019-02-05,1.04亿,10.70%,11.98%,定向增发机构配售股份,000963
2018-11-09,3.49亿,29.91%,46.90%,定向增发机构配售股份,000967
2019-01-03,5509.96万,4.72%,7.40%,定向增发机构配售股份,000967
2021-01-04,1875.73万,1.61%,2.52%,定向增发机构配售股份,000967
2020-01-24,2.63亿,27.17%,51.17%,定向增发机构配售股份,000968
2020-04-24,1.91亿,19.73%,37.16%,定向增发机构配售股份,000968
2019-03-18,8070.18万,7.87%,9.06%,定向增发机构配售股份,000969
2019-05-20,3764.50万,3.67%,4.23%,定向增发机构配售股份,000969
2018-11-05,1.84亿,36.10%,63.37%,定向增发机构配售股份,000971
2018-12-25,111.14万,0.22%,0.38%,股权激励限售股份,000971
2019-09-27,1659.86万,3.25%,5.70%,定向增发机构配售股份,000971
2020-09-28,1659.86万,3.25%,5.70%,定向增发机构配售股份,000971
2021-01-25,5000.00万,3.53%,5.69%,定向增发机构配售股份,000975
2021-01-26,3.35亿,23.65%,38.14%,定向增发机构配售股份,000975
2019-02-04,10.09亿,63.24%,172.04%,定向增发机构配售股份,000976
2019-01-29,514.24万,0.40%,0.40%,"定向增发机构配售股份,配股原股东限售股份",000977
2018-06-04,5.62亿,27.58%,106.42%,定向增发机构配售股份,000980
2018-08-30,1.56亿,7.64%,29.49%,定向增发机构配售股份,000980
2020-06-02,7.40亿,36.31%,140.09%,定向增发机构配售股份,000980
2020-08-31,5192.11万,2.55%,9.83%,定向增发机构配售股份,000980
2020-01-27,4.81亿,11.95%,18.70%,定向增发机构配售股份,000981
2020-11-09,9.70亿,24.07%,37.66%,定向增发机构配售股份,000981
2019-03-27,16.85亿,75.79%,313.09%,定向增发机构配售股份,000987
2018-12-10,1.14亿,11.38%,12.84%,定向增发机构配售股份,000988
2018-12-31,3.74亿,43.02%,83.30%,定向增发机构配售股份,000989
2019-12-25,8.65亿,69.06%,223.21%,定向增发机构配售股份,000990
2020-11-30,8495.15万,18.55%,22.78%,定向增发机构配售股份,000993
2018-10-08,7264.75万,7.19%,7.82%,定向增发机构配售股份,000997
2019-01-07,10.18万,0.01%,0.01%,追加承诺限售股份上市流通,000997
2020-03-30,5.00万,0.00%,0.01%,追加承诺限售股份上市流通,000998
2021-01-20,2.60亿,20.70%,27.21%,定向增发机构配售股份,000998
2018-04-27,7424.34万,6.45%,8.68%,定向增发机构配售股份,001896
2020-04-27,2.21亿,19.21%,25.85%,定向增发机构配售股份,001896
2018-06-25,1.92万,0.00%,0.00%,首发原股东限售股份,001965
2020-12-25,13.78亿,22.30%,248.36%,首发原股东限售股份,001965
2022-12-26,42.45亿,68.72%,765.20%,首发原股东限售股份,001965
2019-01-14,5.02亿,6.35%,26.44%,定向增发机构配售股份,001979
2019-07-01,55.02亿,69.60%,289.61%,首发原股东限售股份,001979
2018-12-24,1.75亿,13.85%,16.31%,定向增发机构配售股份,002001
2018-07-23,3.32亿,12.85%,15.91%,定向增发机构配售股份,002002
