000538,诺安优势行业混合A
000539,中银活期宝货币
000540,国金金腾通货币A
000541,华商创新成长灵活配置
000542,上银慧财宝货币A
000543,上银慧财宝货币B
000545,中邮核心竞争力混合
000546,兴业定开债券A
000547,建信健康民生混合
000548,鹏华聚财通货币
000549,华安大国新经济股票
000550,广发新动力混合
000551,信诚幸福消费混合
000552,中加纯债一年A
000553,中加纯债一年C
000554,中国梦基金
000556,国投瑞银新机遇灵活配置混合
000557,国投瑞银新机遇灵活配置混合
000559,诺安天天宝A
000560,诺安天天宝E
000561,南方启元A
000562,南方启元C
000563,南方通利A
000564,南方通利C
000566,华泰柏瑞创新升级混合
000567,广发聚祥灵活混合
000569,鹏华增值宝货币
000571,中邮双动力混合
000572,中银多策略混合
000573,天弘通利混合
000574,宝盈新价值混合
000575,兴全添利宝货币
000576,中邮货币A
000577,安信价值精选股票
000578,鑫元一年定期开放A
000579,鑫元一年定期开放C
000580,中邮货币B
000581,嘉实活钱包货币A
000583,江信聚福
000584,新华鑫益灵活配置混合
000585,嘉实对冲套利定期混合
000586,景顺中小板创业板精选股票
000587,大成灵活配置混合
000588,招商招钱宝货币A
000589,光大保德信银发商机混合
000590,华安新活力混合
000591,中银健康生活混合
000592,建信改革红利股票
000593,易方达标普消费品指数美元现
000594,大摩进取优选股票
000595,嘉实泰和混合
000596,前海开源中证军工指数A
000597,中海积极收益混合
000598,长盛生态环境主题混合
000599,信诚薪金宝货币
000600,汇添富和聚宝货币
000601,华宝创新优选混合
000602,富国安益货币
000603,易方达创新驱动灵活配置混合
000604,银华多利宝货币A
000605,银华多利宝货币B
000606,天弘优选债券
000607,招商招钱宝货币B
000609,华商新量化灵活配置混合
000612,华宝生态中国混合
000613,国寿安保沪深300指数
000614,华安德国30(DAX)联接
000615,长城工资宝货币A
000616,上投摩根优信增利债券A
000617,上投摩根优信增利债券C
000618,嘉实薪金宝货币
000619,东方红产业升级混合
000620,易方达现金增利货币A
000621,易方达现金增利货币B
000622,华富恒财分级债券
000623,华富恒财分级债券A
000624,华富恒财分级债券B
000625,诺安天天宝B
000626,大成丰财宝货币A
000627,大成丰财宝货币B
000628,大成高新技术产业股票
000629,圆信永丰纯债A
000630,圆信永丰纯债C
000632,中银聚利半年定开债
000634,富国天盛灵活配置混合
000638,富国富钱包货币
000639,宝盈祥瑞养老混合
000640,诺安理财宝货币A
000641,诺安理财宝货币B
000642,汇添富货币C
000644,招商招金宝货币A
000645,华夏薪金宝货币
000646,华润元大医疗保健量化混合
000647,易方达财富快线货币A
000648,易方达财富快线货币B
000649,长城久鑫保本混合
000650,汇添富货币D
000651,招商招金宝货币B
000652,博时裕隆混合
000654,华商新锐产业混合
000655,鑫元稳利债券
000656,前海开源沪深300指数
000657,银华活钱宝货币A
000658,银华活钱宝货币B
000659,银华活钱宝货币C
000660,银华活钱宝货币D
000661,银华活钱宝货币E
000662,银华活钱宝货币F
000663,国投瑞银美丽中国混合
000664,国联安通盈混合A
000665,博时现金收益货币B
000667,工银绝对收益混合发起A
000668,国寿安保尊享债券A
000669,国寿安保尊享债券C
000672,工银绝对收益混合发起B
000674,中海惠祥分级债券
000675,中海惠祥分级债券A
000676,中海惠祥分级债券B
000677,工银现金货币
000678,华宝现金宝货币E
000679,招商丰利灵活配置混合A
000681,信达澳银慧管家A
000682,信达澳银慧管家C
000683,信达澳银慧管家E
000684,长盛养老健康产业灵活配置
000685,上投摩根现金管理货币
000686,建信嘉薪宝货币A
000687,南方薪金宝
000688,景顺长城研究精选股票
000689,前海开源新经济混合
000690,前海开源大海洋混合
000692,汇添富双利债券C
000693,建信现金添利货币A
000694,鑫元鸿利债券
000695,大成景益平稳收益混合
