shareholder,value,percent,share_type,share_code
中国证券金融股份有限公司,58561980,1.490,流通A股,000939
珠海钰沺股权投资合伙企业(有限合伙),38214240,0.972,流通A股,000939
中央汇金资产管理有限责任公司,27966400,0.712,流通A股,000939
武汉钢铁设计研究总院有限公司,20307848,0.517,流通A股,000939
南天电子信息产业集团公司,66289431,26.881,流通A股,000948
云南省工业投资控股集团有限责任公司,22870213,9.274,流通A股,000948
中国证券金融股份有限公司,1288000,0.522,流通A股,000948
新乡白鹭投资集团有限公司,342563780,27.238,流通A股,000949
中原股权投资管理有限公司,64433319,5.123,流通A股,000949
百瑞信托有限责任公司,49000860,3.896,流通A股,000949
新乡市国有资产经营公司,13026000,1.036,流通A股,000949
新乡平原发展投资有限公司,12879102,1.024,流通A股,000949
重庆建峰工业集团有限公司,282294397,47.143,流通A股,000950
重庆智全实业有限责任公司,31696485,5.293,流通A股,000950
重庆国际信托股份有限公司,3248995,0.543,流通A股,000950
中国重汽(香港)有限公司,427988126,63.776,流通A股,000951
中央汇金资产管理有限责任公司,16821920,2.507,流通A股,000951
中国重型汽车集团有限公司,5155000,0.768,流通A股,000951
湖北省长江产业投资集团有限公司,41710801,16.571,流通A股,000952
武汉信用资本运营有限公司,12093879,4.805,流通A股,000952
宁波银亿控股有限公司,87000000,29.586,流通A股,000953
广西河池化学工业集团公司,37493589,12.750,流通A股,000953
深圳市丽人文化传播有限公司,1263800,0.430,流通A股,000953
北京领优资本投资管理有限公司,1000000,0.340,流通A股,000953
海南筑华科工贸有限公司,90098591,16.735,流通A股,000955
北京燕赵汇金国际投资有限责任公司,20819665,3.867,流通A股,000955
北京紫光通信科技集团有限公司,11115626,2.065,流通A股,000955
中通汽车工业集团有限责任公司,91828706,15.488,流通A股,000957
山东省国有资产投资控股有限公司,29605036,4.993,流通A股,000957
中国公路车辆机械有限公司,10600000,1.788,流通A股,000957
中国国际金融股份有限公司,2177300,0.198,流通A股,000958
香港中央结算有限公司,1679481,0.152,流通A股,000958
首钢总公司,1875897328,35.465,流通A股,000959
北京易诊科技发展有限公司,159790000,3.021,流通A股,000959
北京纳木纳尼资产管理有限公司,79900000,1.511,流通A股,000959
北京石榴港商业管理有限公司,58590000,1.108,流通A股,000959
北京小间科技发展有限公司,49270000,0.931,流通A股,000959
北京塞纳投资发展有限公司,26495500,0.501,流通A股,000959
北京安第斯投资发展有限公司,18650000,0.353,流通A股,000959
北京卓奥友资产管理有限公司,14120000,0.267,流通A股,000959
云南锡业集团有限责任公司,457887301,27.439,流通A股,000960
云南锡业集团(控股)有限责任公司,25319734,1.517,流通A股,000960
山东省国有资产投资控股有限公司,6164500,0.369,流通A股,000960
中央汇金资产管理有限责任公司,4612600,0.276,流通A股,000960
中南城市建设投资有限公司,2013104075,54.265,流通A股,000961
中央汇金资产管理有限责任公司,13606000,0.367,流通A股,000961
中色(宁夏)东方集团有限公司,201916800,45.804,流通A股,000962
中央汇金资产管理有限责任公司,12827300,2.910,流通A股,000962
中国远大集团有限责任公司,308214864,31.706,流通A股,000963
杭州华东医药集团有限公司,153865456,15.828,流通A股,000963
香港中央结算有限公司,15661107,1.611,流通A股,000963
天津天保控股有限公司,519087178,51.449,流通A股,000965
天津津融投资服务集团有限公司,9400000,0.932,流通A股,000965
天津市万博咨询有限公司,2772300,0.275,流通A股,000965
武汉源泰科技发展有限公司,2454900,0.243,流通A股,000965
中国国电集团公司,414441332,37.395,流通A股,000966
湖北能源集团股份有限公司,119645106,10.796,流通A股,000966
湖北正源电力有限公司,14286242,1.289,流通A股,000966
中国证券金融股份有限公司,4603400,0.415,流通A股,000966
盈峰投资控股集团有限公司,283150263,25.903,流通A股,000967
太海联股权投资江阴有限公司,37924527,3.469,流通A股,000967
江阴福奥特国际贸易有限公司,12641506,1.156,流通A股,000967
中国中煤能源集团有限公司,5866377,0.606,流通A股,000968
中国钢研科技集团有限公司,351886920,34.297,流通A股,000969
北京银汉兴业创业投资中心(有限合伙),12190926,1.188,流通A股,000969
中央汇金资产管理有限责任公司,9502900,0.926,流通A股,000969
北京扬帆恒利创业投资中心(有限合伙),4876370,0.475,流通A股,000969
北京三环新材料高技术公司,246853272,23.174,流通A股,000970
TRIDUSINTERNATIONALINC,44259299,4.155,流通A股,000970
TAIGENEMETALCOMPANYL.L.C,40231812,3.777,流通A股,000970
宁波联合集团股份有限公司,30750728,2.887,流通A股,000970
宁波电子信息集团有限公司,10905000,1.024,流通A股,000970
香港中央结算有限公司,5185788,0.487,流通A股,000970
中央汇金资产管理有限责任公司,5121100,0.481,流通A股,000970
蓝鼎实业(湖北)有限公司,72769291,14.233,流通A股,000971
西藏泓涵股权投资管理有限公司,1947400,0.381,流通A股,000971
新疆生产建设兵团第六师国有资产经营有限责任公司,119243804,15.460,流通A股,000972
新疆五家渠城市建设投资经营有限公司,100000000,12.965,流通A股,000972
新疆生产建设兵团投资有限责任公司,50103596,6.496,流通A股,000972
新疆生产建设兵团第二师二十一团,22717509,2.945,流通A股,000972
新疆生产建设兵团第五师八十七团,22042555,2.858,流通A股,000972
新疆生产建设兵团第十二师五一农场,19608290,2.542,流通A股,000972
新疆生产建设兵团建设工程(集团)有限责任公司,11102550,1.439,流通A股,000972
中国建设银行股份有限公司新疆维吾尔自治区分行,7120196,0.923,流通A股,000972
新疆生产建设兵团第六师军户农场,5525419,0.716,流通A股,000972
中国进出口银行新疆维吾尔自治区分行,4479977,0.581,流通A股,000972
广东省广新控股集团有限公司,251599212,26.007,流通A股,000973
中央汇金资产管理有限责任公司,14157600,1.463,流通A股,000973
佛山富硕宏信投资有限公司,1589953,0.164,流通A股,000973
中国银泰投资有限公司,165108648,15.265,流通A股,000975
广州凯得控股有限公司,26660177,2.465,流通A股,000975
广州市鸿锋实业有限公司,75180180,4.711,流通A股,000976
浪潮集团有限公司,531369280,41.215,流通A股,000977
东方邦信创业投资有限公司,12489740,0.969,流通A股,000977
武汉开发投资有限公司,5142405,0.399,流通A股,000977
山东省金融资产管理股份有限公司,5142405,0.399,流通A股,000977
山东高速投资控股有限公司,4973171,0.386,流通A股,000977
邦信资产管理有限公司,4905205,0.380,流通A股,000977
桂林航空旅游集团有限公司,57616000,16.000,流通A股,000978
桂林五洲旅游股份有限公司,38915000,10.807,流通A股,000978
桂林旅游发展总公司,25435422,7.063,流通A股,000978
中弘卓业集团有限公司,2227657410,26.549,流通A股,000979
黄山金马集团有限公司,105566146,5.181,流通A股,000980
国信证券股份有限公司,3327500,0.163,流通A股,000980
五矿证券有限公司,2436400,0.120,流通A股,000980
华林证券股份有限公司,2350600,0.115,流通A股,000980
宁波银亿控股有限公司,954972354,31.224,流通A股,000981
华宝信托有限责任公司—单一类资金信托R2007ZX111,12398203,0.405,流通A股,000981
宁夏中银绒业国际集团有限公司,515940444,28.583,流通A股,000982
恒天聚信(深圳)投资中心(有限合伙),360000000,19.944,流通A股,000982
中信证券股份有限公司,48666748,2.696,流通A股,000982
中江国际信托股份有限公司资金信托(金狮100号),8800000,0.488,流通A股,000982
山西焦煤集团有限责任公司,1714215108,54.399,流通A股,000983
中央汇金资产管理有限责任公司,43174500,1.370,流通A股,000983
上海宝钢国际经济贸易有限公司,42658306,1.354,流通A股,000983
香港中央结算有限公司,15405419,0.489,流通A股,000983
太原市杰森实业有限公司,15355600,0.487,流通A股,000983
中国石油大庆石油化工总厂,51000000,39.340,流通A股,000985
中国石油林源炼油厂,20339700,15.689,流通A股,000985
大庆高新国有资产运营有限公司,10980900,8.470,流通A股,000985
四川万丰商贸大厦管理中心,1564099,1.206,流通A股,000985
广州越秀集团有限公司,279399160,12.564,流通A股,000987
武汉华中科技大产业集团有限公司,288342668,32.357,流通A股,000988
中央汇金资产管理有限责任公司,26497700,2.974,流通A股,000988
香港中央结算有限公司,3033999,0.340,流通A股,000988
黑龙江辰能哈工大高科技风险投资有限公司,50804546,5.844,流通A股,000989
长沙九芝堂(集团)有限公司,31723000,3.649,流通A股,000989
清华控股有限公司,147342275,11.759,流通A股,000990
上海恒岚投资管理合伙企业(有限合伙),25180897,2.010,流通A股,000990
重庆昊海投资有限公司,25180897,2.010,流通A股,000990
鹰潭市经贸国有资产运营公司,8677706,0.693,流通A股,000990
石家庄永生集团股份有限公司,3999643,0.319,流通A股,000990
成都吉士达投资有限责任公司,1316400,0.105,流通A股,000990
宁德市国有资产投资经营有限公司,198470000,53.209,流通A股,000993
中央汇金资产管理有限责任公司,1208200,0.324,流通A股,000993
上海厚丰投资有限公司,34770000,19.599,流通A股,000995
北京皇台商贸有限责任公司,24667908,13.905,流通A股,000995
中期集团有限公司,67077600,19.443,流通A股,000996
新大陆科技集团有限公司,308879440,30.558,流通A股,000997
中央汇金资产管理有限责任公司,28568700,2.826,流通A股,000997
湖南新大新股份有限公司,144384310,11.494,流通A股,000998
湖南杂交水稻研究中心,66857142,5.322,流通A股,000998
中央汇金资产管理有限责任公司,19380500,1.543,流通A股,000998
华润医药控股有限公司,622569632,63.599,流通A股,000999
香港中央结算有限公司,22312477,2.279,流通A股,000999
中国证券金融股份有限公司,21840840,2.231,流通A股,000999
中央汇金资产管理有限责任公司,11144900,1.139,流通A股,000999
涿州京南永乐高尔夫俱乐部有限公司,7350000,0.751,流通A股,000999
西藏国龙实业有限公司,207384700,18.112,流通A股,001696
河南投资集团有限公司,324285280,28.184,流通A股,001896
中信建投证券股份有限公司,3415620,0.297,流通A股,001896
中国证券金融股份有限公司,2583901,0.225,流通A股,001896
招商局轮船有限公司,133261400,1.686,流通A股,001979
香港中央结算有限公司,47867026,0.606,流通A股,001979
ChinaLogisticsHolding(12)PTE.LTD.,45890000,19.900,流通B股,200053
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,3745871,1.624,流通B股,200053
招商证券香港有限公司,3650362,1.583,流通B股,200053
申万宏源证券(香港)有限公司,2717139,1.178,流通B股,200053
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,511525,0.429,流通B股,200054
NORGESBANK,3498479,0.875,流通B股,200152
WANXIANGINTERNATIONALINVESTMENTCORPORATION,2490000,0.623,流通B股,200152
ISHARESCOREMSCIEMERGINGMARKETSETF,1521692,0.380,流通B股,200152
中国光大证券(香港)有限公司,95949177,13.584,流通B股,200160
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,48955244,6.931,流通B股,200160
申万宏源证券(香港)有限公司,9690528,1.372,流通B股,200160
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,25772950,8.089,流通B股,200168
申万宏源证券(香港)有限公司,6573946,2.063,流通B股,200168
中国光大证券(香港)有限公司,4382300,1.375,流通B股,200168
NGAIKWOKPAN魏国斌,1145816,0.360,流通B股,200168
国元证券经纪(香港)有限公司,958988,0.301,流通B股,200168
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,9596527,4.464,流通B股,200468
申万宏源证券(香港)有限公司,9587925,4.460,流通B股,200468
国信证券(香港)经纪有限公司,1861882,0.866,流通B股,200468
BOCISECURITIESLIMITED,1716945,0.799,流通B股,200468
LISHERYNZHANMING,1145000,0.533,流通B股,200468
FORDCHEEDEVELOPMENTLIMITED,53940530,29.095,流通B股,200512
EUPAINDUSTRYCORPORATIONLIMITED,24268840,13.091,流通B股,200512
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,9171449,4.947,流通B股,200512
FILLMANINVESTMENTSLIMITED,4621596,2.493,流通B股,200512
申万宏源证券(香港)有限公司,3326452,1.794,流通B股,200512
中国光大证券(香港)有限公司,2018155,1.089,流通B股,200512
招商证券香港有限公司,1662983,0.897,流通B股,200512
AKTIEBOLAGETSKF,79300000,19.697,流通B股,200706
BOCISECURITIESLIMITED,5516953,1.370,流通B股,200706
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,1184900,0.294,流通B股,200706
"MAN,KWAIWING文贵荣",713101,0.177,流通B股,200706
NORGESBANK,4303675,0.571,流通B股,200771
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,2670262,0.354,流通B股,200771
ISHARESCOREMSCIEMERGINGMARKETSETF,2546600,0.338,流通B股,200771
招商证券香港有限公司,2319872,0.308,流通B股,200771
CHINAINT'LCAPITALCORPHONGKONGSECURITIESLTD,1905960,0.253,流通B股,200771
CREDITSUISSEAGHONGKONGBRANCH,1729759,0.229,流通B股,200771
申万宏源证券(香港)有限公司,1368900,0.182,流通B股,200771
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,3139508,0.621,流通B股,200986
NORGESBANK,1352720,0.268,流通B股,200986
安信国际证券(香港)有限公司,1205252,0.238,流通B股,200986
KGIASIALIMITED,956459,0.189,流通B股,200986
"PANG,KWOKSHI彭国仕",780704,0.154,流通B股,200986
申万宏源证券(香港)有限公司,9367590,3.521,流通B股,200992
GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,4962996,1.865,流通B股,200992
中国光大证券(香港)有限公司,1992100,0.749,流通B股,200992
新和成控股集团有限公司,613678257,56.357,流通A股,002001
广州金骏投资控股有限公司,15260000,1.401,流通A股,002001
中央汇金资产管理有限责任公司,7459400,0.685,流通A股,002001
鸿达兴业集团有限公司,842589267,32.601,流通A股,002002
广州市成禧经济发展有限公司,175505415,6.791,流通A股,002002
乌海市皇冠实业有限公司,167236095,6.471,流通A股,002002
伟星集团有限公司,163496270,28.040,流通A股,002003
西藏汇邦科技有限公司,366514938,18.012,流通A股,002004
陕西省国际信托股份有限公司,28442733,1.398,流通A股,002004
西安投资控股有限公司,15625000,0.768,流通A股,002004
芜湖德豪投资有限公司,192356800,13.775,流通A股,002005
北京紫光通信科技集团有限公司,18480794,1.323,流通A股,002005
中央汇金资产管理有限责任公司,15824000,1.133,流通A股,002005
惠州雷士光电科技有限公司,10352484,0.741,流通A股,002005
长江证券股份有限公司,7348700,0.526,流通A股,002005
精功集团有限公司,137258188,30.156,流通A股,002006
浙江省科技开发中心(浙江省技术交易中心),7500000,1.648,流通A股,002006
重庆市晟康生物科技开发有限公司,140737784,15.132,流通A股,002007
香港科康有限公司,123022541,13.227,流通A股,002007
新疆世辰股权投资有限合伙企业,33996224,3.655,流通A股,002007
紫光集团有限公司,11166064,1.201,流通A股,002007
中央汇金资产管理有限责任公司,10679520,1.148,流通A股,002007
大族控股集团有限公司,169787535,15.912,流通A股,002008
香港中央结算有限公司,39060687,3.661,流通A股,002008
中央汇金资产管理有限责任公司,20475400,1.919,流通A股,002008
DEUTSCHEBANKAKTIENGESELLSCHAFT,18934302,1.774,流通A股,002008
宁波朝玉实业投资合伙企业(有限合伙),10301927,2.780,流通A股,002009
无锡威孚高科技集团股份有限公司,4710000,1.271,流通A股,002009
传化集团有限公司,114763680,3.523,流通A股,002010
杭州东昊实业投资有限公司,15050000,0.462,流通A股,002010
浙江盾安精工集团有限公司,270360000,29.476,流通A股,002011
盾安控股集团有限公司,89069416,9.711,流通A股,002011
合肥通用机械研究院,9968000,1.087,流通A股,002011
中央汇金资产管理有限责任公司,8436000,0.920,流通A股,002011
中航鑫港担保有限公司,7859000,0.857,流通A股,002011
凯恩集团有限公司,82238392,17.586,流通A股,002012
中央汇金资产管理有限责任公司,19282700,4.124,流通A股,002012
中航机电系统有限公司,904419333,37.594,流通A股,002013
中国航空救生研究所,292593369,12.162,流通A股,002013
中国航空工业集团公司,41838442,1.739,流通A股,002013
中央汇金资产管理有限责任公司,36275625,1.508,流通A股,002013
贵州盖克航空机电有限责任公司,31092906,1.292,流通A股,002013
中航投资控股有限公司,22744344,0.945,流通A股,002013
奥瑞金包装股份有限公司,31430188,9.361,流通A股,002014
上海原龙投资控股(集团)有限公司,14342601,4.272,流通A股,002014
MEGAPOWDERCOATINGSLTD美佳粉末涂料有限公司,13289627,3.958,流通A股,002014
永邦中国投资有限公司,11537805,3.436,流通A股,002014
大永真空科技股份有限公司,7953580,2.369,流通A股,002014
北京奥瑞金包装容器有限公司,5635063,1.678,流通A股,002014
上海惇德股权投资有限公司,43204109,10.782,流通A股,002015
宁波竑悦投资管理中心(有限合伙),43000000,10.731,流通A股,002015
北京中航安科技有限公司,30000000,7.487,流通A股,002015
日喀则市世荣投资管理有限公司,3000000,0.371,流通A股,002016
中央汇金资产管理有限责任公司,1676500,0.207,流通A股,002016
普天东方通信集团有限公司,100901733,29.127,流通A股,002017
珠海普天和平电信工业有限公司,54375074,15.696,流通A股,002017
中央汇金资产管理有限责任公司,3964500,1.144,流通A股,002017
上海华信国际集团有限公司,1384501534,60.782,流通A股,002018
香港中央结算有限公司,5336325,0.234,流通A股,002018
安徽省科技产业投资有限公司,5000000,0.220,流通A股,002018
中信证券股份有限公司,5094979,0.422,流通A股,002019
京新控股集团有限公司,36540354,4.964,流通A股,002020
上海国际集团资产管理有限公司,10258278,1.394,流通A股,002020
浙江中捷环洲供应链集团股份有限公司,120000000,17.447,流通A股,002021
宁波沅熙股权投资合伙企业(有限合伙),112953997,16.422,流通A股,002021
LeagueAgent(HK)Limited,75571345,14.744,流通A股,002022
香港中央结算有限公司,17398947,3.394,流通A股,002022
中央汇金资产管理有限责任公司,8230200,1.606,流通A股,002022
东北证券股份有限公司,3498268,0.682,流通A股,002022
宁波市星通投资管理有限公司,13020639,1.721,流通A股,002023
苏宁电器集团有限公司,1861076979,19.990,流通A股,002024
中央汇金资产管理有限责任公司,73231900,0.787,流通A股,002024
北京弘毅贰零壹零股权投资中心(有限合伙),49632003,0.533,流通A股,002024
贵州航天工业有限责任公司,178666306,41.647,流通A股,002025
贵州梅岭电源有限公司,16504995,3.847,流通A股,002025
金世旗国际控股股份有限公司,10154348,2.367,流通A股,002025
中央汇金资产管理有限责任公司,8004200,1.866,流通A股,002025
中国航天科工集团公司,2105893,0.491,流通A股,002025
山东威达集团有限公司,86227338,20.526,流通A股,002026
文登市昆嵛科技开发有限公司,25020450,5.956,流通A股,002026
中广核财务有限责任公司,7913836,1.884,流通A股,002026
中央汇金资产管理有限责任公司,4295700,1.023,流通A股,002026
GlossyCity(HK)Limited,668468484,5.465,流通A股,002027
Gio2HongKongHoldingsLimited,633863753,5.182,流通A股,002027
PowerStarHoldings(HongKong)Limited,611578325,5.000,流通A股,002027
GiovannaInvestmentHongKongLimited,486862149,3.980,流通A股,002027
香港中央结算有限公司,93045092,0.761,流通A股,002027
上海承芯企业管理合伙企业(有限合伙),39997585,5.261,流通A股,002028
中央汇金资产管理有限责任公司,23111760,3.040,流通A股,002028
福建七匹狼集团有限公司,259136718,34.292,流通A股,002029
厦门市高鑫泓股权投资有限公司,65209425,8.629,流通A股,002029
中央汇金资产管理有限责任公司,13005000,1.721,流通A股,002029
广州中大控股有限公司,120553716,16.630,流通A股,002030
广州生物工程中心,108738073,15.000,流通A股,002030
中央汇金资产管理有限责任公司,25117290,3.465,流通A股,002030
昌都市高腾企业管理股份有限公司,12134877,1.674,流通A股,002030
红塔创新投资股份有限公司,5610000,0.774,流通A股,002030
广东民营投资股份有限公司,3352717,0.462,流通A股,002030
中国国际金融股份有限公司,8643700,0.393,流通A股,002031
达孜县杉融咨询有限公司,5000000,0.227,流通A股,002031
中央汇金资产管理有限责任公司,4016400,0.183,流通A股,002031
SEBINTERNATIONALES.A.S,395314314,48.133,流通A股,002032
香港中央结算有限公司,25863354,3.149,流通A股,002032
DEUTSCHEBANKAKTIENGESELLSCHAFT,9130867,1.112,流通A股,002032
UBSAG,5241483,0.638,流通A股,002032
中央汇金资产管理有限责任公司,4423640,0.539,流通A股,002032
丽江玉龙雪山旅游开发有限责任公司,86438390,15.731,流通A股,002033
华邦生命健康股份有限公司,50895000,9.262,流通A股,002033
云南省投资控股集团有限公司,50563500,9.202,流通A股,002033
丽江市玉龙雪山景区投资管理有限公司,31902745,5.806,流通A股,002033
华泰证券股份有限公司,12005382,2.185,流通A股,002033
丽江摩西风情园有限责任公司,6311422,1.149,流通A股,002033
中央汇金资产管理有限责任公司,5655910,1.029,流通A股,002033
览海控股(集团)有限公司,4780000,0.870,流通A股,002033
美欣达集团有限公司,5728909,5.303,流通A股,002034
中央汇金资产管理有限责任公司,555300,0.514,流通A股,002034
石河子奋进股权投资普通合伙企业,80640000,13.861,流通A股,002035
米林县联动投资有限公司,19458870,3.345,流通A股,002035
雅戈尔集团股份有限公司,29105276,5.216,流通A股,002036
福州豪驰信息技术有限公司,14549940,2.607,流通A股,002036
北京泓创创业投资中心(有限合伙),11628333,2.084,流通A股,002036
南昌鑫峰实业集团有限公司,8050382,1.443,流通A股,002036
保利久联控股集团有限责任公司,98210400,30.000,流通A股,002037
国元证券股份有限公司约定购回专用账户,11590000,3.540,流通A股,002037
广东恒健资本管理有限公司,6560000,2.004,流通A股,002037
金世旗国际控股股份有限公司,6554858,2.002,流通A股,002037
南京理工大学,4441582,1.357,流通A股,002037
新乡白鹭投资集团有限公司,144412993,21.085,流通A股,002038
中央汇金资产管理有限责任公司,8024100,1.172,流通A股,002038
中国华电集团公司,41486520,13.584,流通A股,002039
贵州乌江水电开发有限责任公司,37867536,12.399,流通A股,002039
宁波宁电投资发展有限公司,11903730,3.898,流通A股,002039
贵州产业投资(集团)有限责任公司,10000060,3.274,流通A股,002039
中央汇金资产管理有限责任公司,3263700,1.069,流通A股,002039
南京港(集团)有限公司,148201255,39.809,流通A股,002040
中央汇金资产管理有限责任公司,4345600,1.167,流通A股,002040
西藏泓涵股权投资管理有限公司,1203500,0.323,流通A股,002040
莱州市农业科学院,468108155,53.194,流通A股,002041
中央汇金资产管理有限责任公司,17795900,2.022,流通A股,002041
莱州市高新投资有限责任公司,8601265,0.977,流通A股,002041
华孚控股有限公司,347137300,34.272,流通A股,002042
安徽飞亚纺织有限公司,75157360,7.420,流通A股,002042
深圳市华人投资有限公司,41949000,4.142,流通A股,002042
中航鑫港担保有限公司,12040000,1.189,流通A股,002042
国海证券股份有限公司,8914850,0.880,流通A股,002042
德华集团控股股份有限公司,229344885,26.635,流通A股,002043
科威特政府投资局,7999847,0.929,流通A股,002043
南通友谊实业有限公司,69431177,2.867,流通A股,002044
昆山高益咨询管理有限公司,36767572,1.518,流通A股,002044
重庆德凯科技发展有限公司,27059696,1.117,流通A股,002044
中央汇金资产管理有限责任公司,22418000,0.926,流通A股,002044
广西国光投资发展有限公司,91212685,21.879,流通A股,002045
中国机械工业集团有限公司,139880520,39.558,流通A股,002046
中央汇金资产管理有限责任公司,4314600,1.220,流通A股,002046
深圳市宝贤投资有限公司,158510535,12.549,流通A股,002047
深圳市宝信投资控股有限公司,144100486,11.408,流通A股,002047
中信证券股份有限公司,20003238,1.584,流通A股,002047
宁波峰梅实业有限公司,35784862,6.751,流通A股,002048
象山联众投资有限公司,29202719,5.509,流通A股,002048
中央汇金资产管理有限责任公司,22199800,4.188,流通A股,002048
西藏紫光春华投资有限公司,220835000,36.392,流通A股,002049
同方股份有限公司,28866744,4.757,流通A股,002049
中央汇金资产管理有限责任公司,9121700,1.503,流通A股,002049
霍尔果斯天惠人股权投资管理合伙企业(有限合伙),6000040,0.989,流通A股,002049
中信证券股份有限公司约定购回专用账户,5801000,0.956,流通A股,002049
共青城清晶微投资管理合伙企业(有限合伙),5230940,0.862,流通A股,002049
三花控股集团有限公司,788374733,37.182,流通A股,002050
东方证券股份有限公司,16840590,0.794,流通A股,002050
香港中央结算有限公司,15296751,0.721,流通A股,002050
中央汇金资产管理有限责任公司,13718000,0.647,流通A股,002050
中国机械工业集团有限公司,653118155,58.693,流通A股,002051
中央汇金资产管理有限责任公司,18024768,1.620,流通A股,002051
中元国际工程设计研究院,8356608,0.751,流通A股,002051
TEMASEKFULLERTONALPHAPTELTD,5891364,0.529,流通A股,002051
云天化集团有限责任公司,149654728,26.804,流通A股,002053
云南省能源投资集团有限公司,10303888,1.845,流通A股,002053
中央汇金资产管理有限责任公司,5387200,0.965,流通A股,002053
新疆立兴股权投资管理有限公司,5330000,0.955,流通A股,002053
云南省工业投资控股集团有限责任公司,4256806,0.762,流通A股,002053
中泰证券股份有限公司,3845797,0.689,流通A股,002053
佛山市顺德区昌连荣投资有限公司,54978957,13.114,流通A股,002054
佛山市顺德区瑞奇投资有限公司,22283789,5.315,流通A股,002054
深圳市得胜资产管理有限公司,139771620,29.920,流通A股,002055
舟山中合投资合伙企业(有限合伙),2100000,0.450,流通A股,002055
横店集团控股有限公司,824200000,50.146,流通A股,002056
东阳市博驰投资合伙企业(有限合伙),92737600,5.642,流通A股,002056
中央汇金资产管理有限责任公司,19956800,1.214,流通A股,002056
国元证券股份有限公司约定购回专用账户,13000000,0.791,流通A股,002056
中国中钢股份有限公司,51718294,21.979,流通A股,002057
中钢集团马鞍山矿山研究院有限公司,16502858,7.013,流通A股,002057
安徽省国有资产运营有限公司,672956,0.286,流通A股,002057
上海紫竹高新区(集团)有限公司,35020706,24.413,流通A股,002058
安庆市金安汇汽车配件制造有限公司,7177800,5.004,流通A股,002058
韶关金启利贸易有限公司,6735019,4.695,流通A股,002058
紫光集团有限公司,3332371,2.323,流通A股,002058
中央汇金资产管理有限责任公司,3147500,2.194,流通A股,002058
广州昭时投资合伙企业(有限合伙),2650000,1.847,流通A股,002058
云南世博旅游控股集团有限公司,361883986,49.519,流通A股,002059
云南世博广告有限公司,40159000,5.495,流通A股,002059
云南合和(集团)股份有限公司,37979946,5.197,流通A股,002059
中央汇金资产管理有限责任公司,6236800,0.853,流通A股,002059
广东省水电集团有限公司,415148832,34.531,流通A股,002060
广东省建筑科学研究院,10101210,0.840,流通A股,002060
广东省水利电力勘测设计研究院,4264764,0.355,流通A股,002060
浙江省铁路投资集团有限公司,136958410,20.698,流通A股,002061
江山市经济建设发展公司,5409366,0.818,流通A股,002061
浙江省发展资产经营有限公司,5346900,0.808,流通A股,002061
浙江宏润控股有限公司,452363593,41.031,流通A股,002062
杭州景谟投资合伙企业(有限合伙),43000000,3.900,流通A股,002062
国电电力发展股份有限公司,37601625,6.239,流通A股,002063
国网福建省电力有限公司,34765546,5.768,流通A股,002063
国网吉林省电力有限公司,16653767,2.763,流通A股,002063
中央汇金资产管理有限责任公司,7639300,1.268,流通A股,002063
华峰集团有限公司,497360000,29.661,流通A股,002064
中央汇金资产管理有限责任公司,41315700,2.464,流通A股,002064
北京东华诚信电脑科技发展有限公司,635970080,20.255,流通A股,002065
览海医疗产业投资股份有限公司,156989378,5.000,流通A股,002065
北京合创电商投资顾问中心(有限合伙),140952852,4.489,流通A股,002065
北京东华诚信工业设备中心(有限合伙),137063046,4.365,流通A股,002065
爱尔医疗投资集团有限公司,77030000,2.453,流通A股,002065
中央汇金资产管理有限责任公司,22882800,0.729,流通A股,002065
中国建筑材料科学研究总院,92697465,40.129,流通A股,002066
中央汇金资产管理有限责任公司,6278900,2.718,流通A股,002066
莱州祥云防火隔热材料有限公司,2700000,1.169,流通A股,002066
成都鼎陶朱辉投资管理有限责任公司,4297213,0.381,流通A股,002067
景德镇市焦化工业集团有限责任公司,264645103,36.399,流通A股,002068
中央汇金资产管理有限责任公司,7174000,0.987,流通A股,002068
长海县獐子岛投资发展中心,218768800,30.764,流通A股,002069
长海县獐子岛褡裢经济发展中心,51286800,7.212,流通A股,002069
长海县獐子岛大耗经济发展中心,48705645,6.849,流通A股,002069
兵工财务有限责任公司,8268603,1.163,流通A股,002069
广东恒健资本管理有限公司,4500000,0.633,流通A股,002069
长城影视文化企业集团有限公司,183097482,34.847,流通A股,002071
江苏宏宝集团有限公司,40792196,7.764,流通A股,002071
红塔创新投资股份有限公司,6339680,1.207,流通A股,002071
杭州赛伯乐晨星投资合伙企业(有限合伙),4180848,0.796,流通A股,002071
浙江第五季实业有限公司,18087000,10.277,流通A股,002072
北京阳光融汇医疗健康产业成长投资管理中心(有限合伙),8800097,5.000,流通A股,002072
中央汇金资产管理有限责任公司,4091300,2.325,流通A股,002072
中央汇金资产管理有限责任公司,36462200,3.898,流通A股,002073
青岛高等学校技术装备服务总部,20890236,2.233,流通A股,002073
