shareholder,value,percent,share_type,share_code
shareholder,value,percent,share_type,share_code
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资68号结构化集合资金信托计划,19508541,1.584,流通A股,601233
西部利得基金-宁波银行-华鑫国际信托-慧智投资70号结构化集合资金信托计划,18156700,1.474,流通A股,601233
国寿安保基金-渤海银行-华鑫信托-华鑫信托·慧智投资69号结构化集合资金信托计划,16738575,1.359,流通A股,601233
招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF),15000000,1.218,流通A股,601233
长安基金-工商银行-长安誉享9号分级资产管理计划,37043691,0.569,流通A股,601238
中信建投基金-浙商银行-中信建投浦江之星资产管理计划,16812683,0.258,流通A股,601238
全国社会保障基金理事会,9797058826,3.016,流通A股,601288
华夏基金-农业银行-华夏中证金融资产管理计划,170782998,0.934,流通A股,601318
全国社会保障基金理事会,3283069006,4.421,"流通A股,境外可流通股",601328
嘉实基金-农业银行-嘉实中证金融资产管理计划,28101600,0.397,流通A股,601333
全国社保基金一一三组合,15649758,0.502,流通A股,601336
全国社保基金一零八组合,10705567,0.343,流通A股,601336
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划,7538697,0.242,流通A股,601336
交通银行股份有限公司-汇丰晋信双核策略混合型证券投资基金,10580424,0.705,流通A股,601339
交通银行股份有限公司-长信量化先锋混合型证券投资基金,7592035,0.506,流通A股,601339
中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略混合型证券投资基金,340900,0.040,流通A股,601366
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),730159,0.099,流通A股,601368
中欧基金-农业银行-中欧中证金融资产管理计划,4903800,0.299,流通A股,601369
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金,8766593,0.223,流通A股,601375
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金,4269847,0.109,流通A股,601375
中国建设银行股份有限公司-富国中证全指证券公司指数分级证券投资基金,2442700,0.062,流通A股,601375
中国建设银行股份有限公司-上投摩根卓越制造股票型证券投资基金,8472484,0.418,流通A股,601388
平安大华基金-平安银行-汇添富资本管理有限公司,278500643,1.219,流通A股,601390
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),345300,0.048,流通A股,601500
全国社保基金一一二组合,13000000,2.262,流通A股,601566
前海开源基金-浦发银行-前海开源浦发银行浦发广分定增37号资产管理计划,52818928,3.724,流通A股,601567
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划,48788410,3.440,流通A股,601567
绵阳科技城产业投资基金(有限合伙),20000000,4.021,流通A股,601579
重庆信三威投资咨询中心(有限合伙)-昌盛二号私募基金,3413687,0.686,流通A股,601579
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,4984942,1.335,流通A股,601595
金鹰基金-民生银行-金鹰温氏筠业灵活配置3号资产管理计划,12000000,1.342,流通A股,601599
金鹰基金-民生银行-金鹰-筠业灵活配置1号资产管理计划,10000000,1.118,流通A股,601599
全国社保基金一一一组合,124997632,0.839,流通A股,601600
全国社保基金一一二组合,88041047,0.591,流通A股,601600
全国社保基金一零二组合,59888918,0.402,流通A股,601600
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,14188237,0.528,流通A股,601607
全国社保基金六零四组合,13279800,0.494,流通A股,601607
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,7500082,0.286,流通A股,601611
全国社保基金四一一组合,4361500,0.166,流通A股,601611
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1920882,0.073,流通A股,601611
中国建设银行-上证180交易型开放式指数证券投资基金,1409543,0.054,流通A股,601611
中国农业银行股份有限公司-财通多策略福享混合型证券投资基金,31079275,0.150,流通A股,601618
中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,28209062,0.136,流通A股,601618
中国工商银行股份有限公司-财通多策略福瑞定期开放混合型发起式证券投资基金,20715907,0.100,流通A股,601618
中国建设银行-上证180交易型开放式指数证券投资基金,14392225,0.069,流通A股,601618
中国工商银行股份有限公司-南方消费活力灵活配置混合型发起式证券投资基金,57258123,0.203,流通A股,601628
汇添富基金-工商银行-汇添富-添富牛53号资产管理计划,15015845,0.053,流通A股,601628
中国工商银行-上证50交易型开放式指数证券投资基金,13227037,0.047,流通A股,601628
全国社保基金一零八组合,134498335,1.474,流通A股,601633
中国农业银行股份有限公司-长信内需成长混合型证券投资基金,20942201,0.229,流通A股,601633
中国银行-大成蓝筹稳健证券投资基金,17651624,0.193,流通A股,601633
全国社保基金一一三组合,12431420,0.136,流通A股,601633
中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,15706300,0.585,流通A股,601636
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),15000000,0.559,流通A股,601636
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,9999963,0.373,流通A股,601636
中国工商银行股份有限公司-申万菱信量化小盘股票型证券投资基金(LOF),6201702,0.231,流通A股,601636
博时价值增长证券投资基金,33800098,1.432,流通A股,601666
博时基金-中国银行-平安人寿-平安人寿委托投资1号资产管理计划,16000042,0.678,流通A股,601666
中国农业银行股份有限公司-中邮核心优选混合型证券投资基金,15349369,0.650,流通A股,601666
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金,14512418,0.615,流通A股,601666
中国建设银行-博时价值增长贰号证券投资基金,12900050,0.546,流通A股,601666
全国社保基金一零一组合,163734542,0.546,流通A股,601668
中国工商银行-上证50交易型开放式指数证券投资基金,119039216,0.397,流通A股,601668
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,25417900,0.166,流通A股,601669
嘉实基金-农业银行-嘉实中证金融资产管理计划,25417900,0.166,流通A股,601669
南方基金-农业银行-南方中证金融资产管理计划,25417900,0.166,流通A股,601669
易方达基金-农业银行-易方达中证金融资产管理计划,25417900,0.166,流通A股,601669
广发基金-农业银行-广发中证金融资产管理计划,25417900,0.166,流通A股,601669
华夏基金-农业银行-华夏中证金融资产管理计划,25417900,0.166,流通A股,601669
大成基金-农业银行-大成中证金融资产管理计划,25417900,0.166,流通A股,601669
滨州水木有恒投资基金合伙企业(有限合伙),128138361,10.786,流通A股,601678
中国农业银行股份有限公司-长信内需成长混合型证券投资基金,7715176,1.060,流通A股,601689
华夏银行股份有限公司-德盛精选股票证券投资基金,4800000,0.660,流通A股,601689
全国社保基金四一三组合,4000321,0.550,流通A股,601689
中信银行股份有限公司-中银智能制造股票型证券投资基金,3446808,0.474,流通A股,601689
中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,2516007,0.346,流通A股,601689
银华基金-建设银行-中国人寿-中国人寿委托银华基金公司混合型组合,2400000,0.330,流通A股,601689
全国社保基金一一二组合,27800444,0.929,流通A股,601699
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,12999960,0.435,流通A股,601699
中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金,11628394,0.389,流通A股,601699
中国建设银行股份有限公司-华宝兴业行业精选混合型证券投资基金,11588114,0.387,流通A股,601699
全国社保基金一零四组合,11888560,1.049,流通A股,601700
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金,23903716,1.380,流通A股,601717
交通银行股份有限公司-易方达科汇灵活配置混合型证券投资基金,22085180,1.275,流通A股,601717
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金,21000000,1.212,流通A股,601717
全国社保基金一零九组合,19177191,1.107,流通A股,601717
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金,16799606,0.970,流通A股,601717
南方基金-农业银行-南方中证金融资产管理计划,14726807,0.335,流通A股,601718
中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,6978310,0.159,流通A股,601718
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,71484280,0.532,流通A股,601727
中欧基金-农业银行-中欧中证金融资产管理计划,125366000,0.437,流通A股,601766
南方基金-农业银行-南方中证金融资产管理计划,125366000,0.437,流通A股,601766
大成基金-农业银行-大成中证金融资产管理计划,125366000,0.437,流通A股,601766
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,125366000,0.437,流通A股,601766
易方达基金-农业银行-易方达中证金融资产管理计划,125366000,0.437,流通A股,601766
上海浦东发展银行股份有限公司-工银瑞信生态环境行业股票型证券投资基金,9845183,0.796,流通A股,601777
中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,3756345,0.304,流通A股,601777
平安大华基金-平安银行-平安银行股份有限公司,152718387,3.312,流通A股,601788
新华基金-民生银行-光大证券定向增发1号资产管理计划,60787354,1.318,流通A股,601788
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金,21361297,0.463,流通A股,601788
中国银行-嘉实成长收益型证券投资基金,6346448,2.298,流通A股,601799
中国农业银行股份有限公司-嘉实领先成长混合型证券投资基金,3657454,1.324,流通A股,601799
安徽中安资本投资基金有限公司,2923791,1.059,流通A股,601799
中国工商银行-上证50交易型开放式指数证券投资基金,12119553,0.075,流通A股,601800
安徽安元投资基金有限公司,18612521,0.936,流通A股,601801
全国社保基金四零一组合,15000000,0.754,流通A股,601801
前海开源基金-浦发银行-前海开源乐晟资产管理计划,4738121,0.099,流通A股,601808
中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,4509305,0.095,流通A股,601808
中国农业银行股份有限公司-浙商聚潮产业成长混合型证券投资基金,3421854,0.072,流通A股,601808
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1796153,0.146,流通A股,601811
全国社会保障基金理事会转持二户,725809,0.059,流通A股,601811
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,441000,0.036,流通A股,601811
中国工商银行-上证50交易型开放式指数证券投资基金,38545803,0.021,流通A股,601857
兴业全球基金-上海银行-中国海运(集团)总公司,33399288,0.286,流通A股,601866
全国社保基金一零五组合,19402369,0.166,流通A股,601866
中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,16805568,0.144,流通A股,601866
中国银行股份有限公司-华夏新经济灵活配置混合型发起式证券投资基金,15538922,0.133,流通A股,601866
淡水泉(北京)投资管理有限公司-淡水泉成长基金1期,19843307,0.374,流通A股,601872
中国工商银行股份有限公司-诺安价值增长混合型证券投资基金,16783903,0.317,流通A股,601872
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,13242037,0.103,流通A股,601880
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金,7076469,0.070,流通A股,601881
中国工商银行-上证50交易型开放式指数证券投资基金,5100200,0.050,流通A股,601881
中国工商银行股份有限公司-诺安灵活配置混合型证券投资基金,4381900,0.043,流通A股,601881
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金,3433853,0.034,流通A股,601881
南京雷奥投资管理有限公司-雷奥2期证券投资基金,723800,0.139,流通A股,601882
安本亚洲资产管理有限公司-安本环球-中国A股基金,11584950,0.593,流通A股,601888
中国建设银行股份有限公司-新华信用增益债券型证券投资基金,25017637,0.189,流通A股,601898
中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,9694935,0.073,流通A股,601898
全国社保基金一零八组合,490597350,2.130,流通A股,601899
全国社保基金一一三组合,165219737,0.717,流通A股,601899
全国社保基金一一五组合,96999912,0.421,流通A股,601899
招商银行股份有限公司-中银保本混合型证券投资基金,742900,0.091,流通A股,601900
博时基金-农业银行-博时中证金融资产管理计划,53580300,0.651,流通A股,601901
安徽中安资本投资基金有限公司,27921637,1.399,流通A股,601908
安徽省铁路发展基金股份有限公司,27921637,1.399,流通A股,601908
宝盈基金-浦发银行-平安信托-平安财富*创赢六号集合资金信托计划,19411167,0.973,流通A股,601908
全国社保基金四一四组合,53231075,0.521,流通A股,601919
全国社保基金一一一组合,28158889,0.276,流通A股,601919
全国社会保障基金理事会转持三户,50900000,2.000,流通A股,601928
中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,5700068,0.224,流通A股,601928
中国农业银行股份有限公司-景顺长城内需增长贰号混合型证券投资基金,4108723,0.161,流通A股,601928
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,3266000,0.128,流通A股,601928
全国社保基金一一七组合,81511373,0.852,流通A股,601933
全国社保基金一一五组合,63000000,0.658,流通A股,601933
全国社保基金一一八组合,136999341,0.055,流通A股,601939
中国农业银行股份有限公司-新华行业轮换灵活配置混合型证券投资基金,10043169,0.947,流通A股,601952
中国建设银行-宝盈资源优选股票型证券投资基金,8799974,0.830,流通A股,601952
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金,7882586,0.744,流通A股,601952
中国工商银行股份有限公司-新华泛资源优势灵活配置混合型证券投资基金,3817525,0.360,流通A股,601952
交通银行-华安创新证券投资基金,3213632,0.303,流通A股,601952
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,2681400,0.253,流通A股,601952
中国工商银行-华安中小盘成长混合型证券投资基金,2200000,0.208,流通A股,601952
中国银行股份有限公司-华安行业轮动混合型证券投资基金,1880000,0.177,流通A股,601952
中国银行股份有限公司-南方产业活力股票型证券投资基金,1500000,0.142,流通A股,601952
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,9803993,1.020,流通A股,601965
中欧基金-中国银行-平安人寿-中欧基金-平安人寿委托投资1号资产管理计划,6686734,0.696,流通A股,601965
全国社保基金一一五组合,6200089,0.645,流通A股,601965
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金,1658341,0.138,流通A股,601966
北京和聚投资管理有限公司-和聚平台证券投资基金,1602000,0.134,流通A股,601966
安徽钜瑞资产管理有限公司-钜沣量化对冲一号证券投资基金,1520000,0.182,流通A股,601968
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1258200,0.151,流通A股,601968
安徽赋成资产管理有限公司-赋成对冲9号证券投资基金,1000000,0.120,流通A股,601968
中国工商银行-上证50交易型开放式指数证券投资基金,37036041,0.238,流通A股,601985
全国社保基金一一二组合,30009930,0.193,流通A股,601985
中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,24595100,0.158,流通A股,601985
上证50交易型开放式指数证券投资基金,167229500,0.057,流通A股,601988
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,203284506,1.065,流通A股,601989
前海开源基金-浦发银行-前海开源乐晟资产管理计划,153274972,0.803,流通A股,601989
招商证券股份有限公司-前海开源中航军工指数分级证券投资基金,124456317,0.652,流通A股,601989
北京京国发股权投资基金(有限合伙),105749102,0.990,流通A股,601992
全国社保基金一零二组合,59680308,0.559,流通A股,601992
中国建设银行股份有限公司-华安科技动力混合型证券投资基金,8800000,0.918,流通A股,601996
中国农业银行-华夏平稳增长混合型证券投资基金,7562802,0.789,流通A股,601996
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金,2800000,0.292,流通A股,601996
中国建设银行股份有限公司-万家精选混合型证券投资基金,15744046,0.685,流通A股,601997
中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略混合型证券投资基金,1955800,0.355,流通A股,601999
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1073800,0.195,流通A股,601999
中国工商银行股份有限公司-申万菱信量化小盘股票型证券投资基金(LOF),1031779,0.187,流通A股,601999
北京壹人资本管理有限公司-壹人资本1号私募证券投资基金,816701,0.148,流通A股,601999
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金,9200302,2.294,流通A股,603001
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金,7060035,1.761,流通A股,603001
汇添富基金-工商银行-汇添富-奥康国际-优势企业【1】号资产管理计划,6650000,1.658,流通A股,603001
中国银行股份有限公司-华夏新经济灵活配置混合型发起式证券投资基金,3230713,0.806,流通A股,603001
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金,4197101,0.683,流通A股,603002
广州市航长投资管理有限公司-航长鹰眼1号基金,2267700,0.369,流通A股,603002
九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划,40866302,9.264,流通A股,603003
德邦基金-招商银行-华润信托-华润信托·瑞华定增对冲基金1号集合资金信托计划,27285129,6.185,流通A股,603003
平安大华基金-平安银行-北京恒宇天泽投资管理有限公司,23912005,5.421,流通A股,603003
兴业全球基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票定增策略产品(个分红)委托投资,6071854,1.376,流通A股,603003
全国社保基金一一零组合,4156708,1.786,流通A股,603005
交通银行股份有限公司-富安达优势成长股票型证券投资基金,2491182,1.071,流通A股,603005
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金,3212299,1.666,流通A股,603006
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金,2556010,1.325,流通A股,603006
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,5794869,1.470,流通A股,603008
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金,5033113,1.277,流通A股,603008
招商银行股份有限公司-国泰成长优选混合型证券投资基金,3906562,0.991,流通A股,603008
中国工商银行股份有限公司-华泰柏瑞惠利灵活配置混合型证券投资基金,4616982,1.407,流通A股,603009
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金,1597600,0.628,流通A股,603010
长信基金-浦发银行-陆家嘴国际信托-陆家嘴信托-鸿泰6号集合资金信托计划,20105421,4.506,流通A股,603011
天治基金-浦发银行-华宝信托-华宝-银河31号集合资金信托计划,19653614,4.405,流通A股,603011
泰达宏利基金-平安银行-华润深国投信托-华润信托·安徽国资定增1期集合信托计划,9939759,2.228,流通A股,603011
中国工商银行股份有限公司-诺安成长股票型证券投资基金,2551489,0.572,流通A股,603011
上海平安阖鼎投资管理有限责任公司-平安阖鼎*从容宏观对冲证券投资基金,509064,0.344,流通A股,603016
中科汇通(深圳)股权投资基金有限公司,11300304,5.342,流通A股,603018
中银基金-建设银行-中国人寿-中国人寿委托中银基金公司混合型组合,5502264,2.601,流通A股,603018
上海长富投资管理有限公司-长富山1号私募基金,1840800,0.870,流通A股,603018
中银基金公司-中行-中国银行股份有限公司,1617467,0.765,流通A股,603018
国道资产管理(上海)有限公司-古木尊享1号私募证券投资基金,2419000,0.376,流通A股,603019
天弘基金-工商银行-天弘方德-弘安定增2号资产管理计划,2212661,0.344,流通A股,603019
芜湖瑞尚股权投资基金(有限合伙),13000000,4.063,流通A股,603021
上海小村资产管理有限公司-小村产业升级私募投资8号基金,7214124,2.255,流通A股,603021
宝盈基金-民生银行-宝盈行健定增2号分级特定多客户资产管理计划,3279149,1.025,流通A股,603021
中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,1465630,0.325,流通A股,603025
全国社保基金四一二组合,907600,0.201,流通A股,603025
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金,808600,0.179,流通A股,603025
全国社保基金四零七组合,405200,0.090,流通A股,603025
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF),291200,0.065,流通A股,603025
景顺长城基金-民生银行-华夏资本管理有限公司,244400,0.054,流通A股,603025
基本养老保险基金九零四组合,234800,0.052,流通A股,603025
上海标朴投资管理有限公司-标朴6号证券投资基金,4200000,1.313,流通A股,603027
中国农业银行股份有限公司-长信内需成长混合型证券投资基金,3332171,1.041,流通A股,603027
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金,1905114,0.595,流通A股,603027
上海混沌道然资产管理有限公司-混沌价值二号基金,1736698,0.543,流通A股,603027
全国社保基金一一四组合,1527038,0.477,流通A股,603027
KB资产运用-KB中国大陆基金,1360000,0.425,流通A股,603027
全国社保基金六零二组合,1315455,0.411,流通A股,603027
北京睿策投资管理有限公司-睿策进取私募基金,148800,0.159,流通A股,603029
北京睿策投资管理有限公司-睿策多策略一期私募基金,134986,0.145,流通A股,603029
天治基金-浦发银行-爱建信托-爱建天治浦发2号集合资金信托计划,7291665,1.354,流通A股,603030
君禾股权投资基金管理(上海)有限公司-君禾今嘉2号私募基金,6909665,1.283,流通A股,603030
博时基金-招商银行-博时基金-中船岳升3号资产管理计划,5208333,0.967,流通A股,603030
金鹰基金-浦发银行-金鹰润隆穗通定增165号资产管理计划,5208333,0.967,流通A股,603030
中信建投证券股份有限公司-博时睿远定增灵活配置混合型证券投资基金,3582666,0.665,流通A股,603030
北京成泉资本管理有限公司-成泉汇涌一期基金,1292313,0.462,流通A股,603035
北京成泉资本管理有限公司-成泉汇涌一期基金,371966,0.558,流通A股,603038
海宁拾贝投资管理合伙企业(有限合伙)-拾贝探索投资基金,228500,0.343,流通A股,603039
中国农业银行股份有限公司-工银瑞信信息产业混合型证券投资基金,201300,0.302,流通A股,603039
中国工商银行股份有限公司-广发核心精选混合型证券投资基金,935879,1.532,流通A股,603040
中国工商银行股份有限公司-广发轮动配置混合型证券投资基金,667135,1.092,流通A股,603040
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF),457763,0.749,流通A股,603040
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金,435700,0.713,流通A股,603040
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金,370620,0.607,流通A股,603040
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金,320836,0.525,流通A股,603040
中国工商银行股份有限公司-财通成长优选混合型证券投资基金,300000,0.491,流通A股,603040
中国农业银行-大成精选增值混合型证券投资基金,261500,0.428,流通A股,603040
中国银行股份有限公司-大成互联网思维混合型证券投资基金,261341,0.428,流通A股,603040
中国银行股份有限公司-大成内需增长混合型证券投资基金,226711,0.371,流通A股,603040
中国工商银行股份有限公司-金鹰核心资源混合型证券投资基金,1832749,1.348,流通A股,603042
北京乾元泰和资产管理有限公司-乾元泰和复利3号证券投资基金,200032,0.147,流通A股,603042
基本养老保险基金八零一组合,1299815,0.322,流通A股,603043
中国工商银行股份有限公司-新华泛资源优势灵活配置混合型证券投资基金,279935,0.127,流通A股,603060
北京睿策投资管理有限公司-睿策进取私募基金,2704173,0.856,流通A股,603069
北京睿策投资管理有限公司-睿策多策略一期私募基金,1978588,0.626,流通A股,603069
北京睿策投资管理有限公司-睿策专户二号私募基金,1162646,0.368,流通A股,603069
上海方圆达创投资合伙企业(有限合伙)-方圆-东方2号私募投资基金,48399560,0.548,流通A股,603077
深圳菁英时代资本管理有限公司-菁英时代久盈5号私募证券投资基金,717091,1.195,流通A股,603078
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,375800,0.626,流通A股,603078
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金,311300,0.519,流通A股,603078
深圳菁英时代基金管理股份有限公司-菁英时代优选2号基金,250000,0.417,流通A股,603078
中国建设银行股份有限公司-华宝兴业生态中国混合型证券投资基金,223100,0.372,流通A股,603078
建信基金-建设银行-中国建设银行股份有限公司工会委员会员工股权激励理事会,331100,0.414,流通A股,603079
建信基金公司-建行-中国建设银行股份有限公司,247300,0.309,流通A股,603079
北京成泉资本管理有限公司-成泉汇涌一期基金,1031409,0.257,流通A股,603081
上海韬韫投资管理有限公司-韬韫智慧定增专项1期私募基金,2397424,1.071,流通A股,603085
北京成泉资本管理有限公司-成泉汇涌一期基金,277900,0.347,流通A股,603086
宁波汇亚投资有限公司-汇亚财富一期私募基金,580000,0.725,流通A股,603088
中国工商银行股份有限公司-南方新兴龙头灵活配置混合型证券投资基金,180000,0.169,流通A股,603089
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金,2374628,1.763,流通A股,603096
中国光大银行股份有限公司-中欧新动力股票型证券投资基金,1187309,0.882,流通A股,603096
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金,1107462,0.822,流通A股,603096
中国银行股份有限公司-嘉实沪港深回报混合型证券投资基金,1001266,0.744,流通A股,603096
中国农业银行-富国天瑞强势地区精选混合型开放式证券投资基金,950357,0.706,流通A股,603096
中国银行股份有限公司-嘉实优化红利混合型证券投资基金,884778,0.657,流通A股,603096
中国农业银行股份有限公司-中邮核心优势灵活配置混合型证券投资基金,661149,0.491,流通A股,603096
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,628188,0.466,流通A股,603096
中欧基金-建设银行-平安人寿-中欧基金平安人寿委托投资2号资产管理计划,572296,0.425,流通A股,603096
全国社会保障基金理事会转持二户,5466940,2.050,流通A股,603099
全国社会保障基金理事会转持二户,6228000,1.577,流通A股,603100
长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号基金,784400,0.327,流通A股,603101
上海楠溪资产管理有限公司-上海楠溪先锋1号证券投资基金,91272,0.033,流通A股,603106
南通文峰麒越股权投资基金合伙企业(有限合伙),12600000,2.174,流通A股,603108
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金,7926340,1.368,流通A股,603108
上海标朴投资管理有限公司-标朴1号证券投资基金,6580000,1.135,流通A股,603108
中国建设银行股份有限公司-银河行业优选混合型证券投资基金,3500000,0.604,流通A股,603108
中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金,3380000,0.583,流通A股,603108
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金,3263493,0.563,流通A股,603108
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金,3226523,0.557,流通A股,603108
全国社保基金四零六组合,27949730,3.785,流通A股,603111
全国社会保障基金理事会转持二户,18075000,2.448,流通A股,603111
上海浦东发展银行股份有限公司-嘉实优质企业混合型证券投资基金,12768472,1.729,流通A股,603111
农银汇理基金公司-农行-中国农业银行企业年金理事会,530000,0.078,流通A股,603113
东海基金-上海银行-渤海国际信托股份有限公司,6971358,1.508,流通A股,603117
红土创新基金-银河证券-深圳市创新投资集团有限公司,5484460,1.186,流通A股,603117
安信基金-招商银行-西藏康盛定增1号资产管理计划,10202898,1.303,流通A股,603118
青岛海丝创新股权投资基金企业(有限合伙),10202898,1.303,流通A股,603118
天弘基金-工商银行-天弘方德-弘安定增2号资产管理计划,4591303,0.586,流通A股,603118
金鹰基金-宁波银行-金鹰润隆穗通定增149号资产管理计划,4463767,0.570,流通A股,603118
天弘基金-工商银行-天弘方德-弘安定增1号资产管理计划,2933334,0.375,流通A股,603118
财通基金-工商银行-外贸信托-恒盛定向增发投资集合资金信托计划,1721740,0.220,流通A股,603118
全国社保基金一零一组合,2634600,0.503,流通A股,603123
全国社会保障基金理事会转持二户,11818525,1.936,流通A股,603126
申万菱信基金-光大银行-陕西省国际信托-陕国投·兴荣3号定向投资集合资金信托计划,18729644,1.863,流通A股,603128
全国社保基金一零二组合,13299902,1.323,流通A股,603128
中国银行股份有限公司-国投瑞银瑞盛灵活配置混合型证券投资基金,10384215,1.033,流通A股,603128
财通基金-工商银行-歌斐诺宝(上海)资产管理有限公司,5017153,0.499,流通A股,603128
全国社保基金五零一组合,4153686,0.413,流通A股,603128
中国工商银行股份有限公司-南方新兴龙头灵活配置混合型证券投资基金,124985,0.094,流通A股,603129
上海泓璞资产管理中心(有限合伙)-泓璞上合3号私募证券投资基金,2000,0.003,流通A股,603136
中国银行-易方达策略成长二号混合型证券投资基金,93217,0.087,流通A股,603138
中国银行-易方达策略成长证券投资基金,91285,0.086,流通A股,603138
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金,7100000,3.245,流通A股,603158
中国农业银行股份有限公司-中邮创新优势灵活配置混合型证券投资基金,900000,0.411,流通A股,603158
中国工商银行-南方成份精选股票型证券投资基金,930094,0.205,流通A股,603160
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金,687150,0.151,流通A股,603160
华夏银行股份有限公司-建信互联网+产业升级股票型证券投资基金,291163,0.064,流通A股,603160
财通基金-工商银行-恒增专享7号资产管理计划,921334,0.156,流通A股,603166
东莞市惠丰资产管理有限公司-惠丰财富策略2号私募证券投资基金,869200,0.147,流通A股,603166
北京和聚投资管理有限公司-和聚平台证券投资基金,2022200,0.420,流通A股,603167
全国社会保障基金理事会转持二户,13380974,1.305,流通A股,603169
