000766,通化金马,szmb000766
000767,漳泽电力,szmb000767
000768,中航飞机,szmb000768
000776,广发证券,szmb000776
000777,中核科技,szmb000777
000778,新兴铸管,szmb000778
000779,三毛派神,szmb000779
000780,*ST平能,szmb000780
000782,美达股份,szmb000782
000783,长江证券,szmb000783
000785,武汉中商,szmb000785
000786,北新建材,szmb000786
000788,北大医药,szmb000788
000789,万年青,szmb000789
000790,泰合健康,szmb000790
000791,甘肃电投,szmb000791
000792,盐湖股份,szmb000792
000793,华闻传媒,szmb000793
000795,英洛华,szmb000795
000796,凯撒旅游,szmb000796
000797,中国武夷,szmb000797
000798,中水渔业,szmb000798
000799,酒鬼酒,szmb000799
000800,一汽轿车,szmb000800
000801,四川九洲,szmb000801
000802,北京文化,szmb000802
000803,*ST金宇,szmb000803
000806,银河生物,szmb000806
000807,云铝股份,szmb000807
000809,*ST新城,szmb000809
000810,创维数字,szmb000810
000811,冰轮环境,szmb000811
000812,陕西金叶,szmb000812
000813,德展健康,szmb000813
000815,美利云,szmb000815
000816,智慧农业,szmb000816
000818,方大化工,szmb000818
000819,岳阳兴长,szmb000819
000820,神雾节能,szmb000820
000821,京山轻机,szmb000821
000822,山东海化,szmb000822
000823,超声电子,szmb000823
000825,太钢不锈,szmb000825
000826,启迪桑德,szmb000826
000828,东莞控股,szmb000828
000829,天音控股,szmb000829
000830,鲁西化工,szmb000830
000831,五矿稀土,szmb000831
000833,贵糖股份,szmb000833
000835,长城动漫,szmb000835
000836,鑫茂科技,szmb000836
000837,秦川机床,szmb000837
000838,财信发展,szmb000838
000839,中信国安,szmb000839
000848,承德露露,szmb000848
000850,华茂股份,szmb000850
000851,高鸿股份,szmb000851
000852,石化机械,szmb000852
000856,冀东装备,szmb000856
000858,五 粮 液,szmb000858
000859,国风塑业,szmb000859
000860,顺鑫农业,szmb000860
000861,海印股份,szmb000861
000862,银星能源,szmb000862
000863,三湘印象,szmb000863
000868,安凯客车,szmb000868
000869,张  裕Ａ,szmb000869
000875,吉电股份,szmb000875
000876,新 希 望,szmb000876
000877,天山股份,szmb000877
000878,云南铜业,szmb000878
000880,潍柴重机,szmb000880
000881,中广核技,szmb000881
000882,华联股份,szmb000882
000883,湖北能源,szmb000883
000885,同力水泥,szmb000885
000886,海南高速,szmb000886
000887,中鼎股份,szmb000887
000888,峨眉山Ａ,szmb000888
000889,茂业通信,szmb000889
000890,法 尔 胜,szmb000890
000892,欢瑞世纪,szmb000892
000893,东凌国际,szmb000893
000895,双汇发展,szmb000895
000897,津滨发展,szmb000897
000898,鞍钢股份,szmb000898
000899,赣能股份,szmb000899
000900,现代投资,szmb000900
000901,航天科技,szmb000901
000902,新洋丰,szmb000902
000903,云内动力,szmb000903
000905,厦门港务,szmb000905
000906,浙商中拓,szmb000906
000908,景峰医药,szmb000908
000909,数源科技,szmb000909
000910,大亚圣象,szmb000910
000911,南宁糖业,szmb000911
000912,*ST天化,szmb000912
000913,钱江摩托,szmb000913
000915,山大华特,szmb000915
000917,电广传媒,szmb000917
000918,嘉凯城,szmb000918
000919,金陵药业,szmb000919
000920,南方汇通,szmb000920
000921,海信科龙,szmb000921
000922,*ST佳电,szmb000922
000923,河北宣工,szmb000923
000925,众合科技,szmb000925
000926,福星股份,szmb000926
000927,一汽夏利,szmb000927
000928,中钢国际,szmb000928
000929,兰州黄河,szmb000929
000930,中粮生化,szmb000930
000931,中 关 村,szmb000931
000932,*ST华菱,szmb000932
000933,神火股份,szmb000933
000935,四川双马,szmb000935
000936,华西股份,szmb000936
000937,冀中能源,szmb000937
000938,紫光股份,szmb000938
000939,凯迪生态,szmb000939
000948,南天信息,szmb000948
000949,新乡化纤,szmb000949
000950,*ST建峰,szmb000950
000951,中国重汽,szmb000951
000952,广济药业,szmb000952
000953,*ST河化,szmb000953
000955,欣龙控股,szmb000955
000957,中通客车,szmb000957
000958,东方能源,szmb000958
000959,首钢股份,szmb000959
000960,锡业股份,szmb000960
000961,中南建设,szmb000961
000962,东方钽业,szmb000962
000963,华东医药,szmb000963
000965,天保基建,szmb000965
000966,长源电力,szmb000966
000967,盈峰环境,szmb000967
000968,蓝焰控股,szmb000968
000969,安泰科技,szmb000969
000970,中科三环,szmb000970
000971,高升控股,szmb000971
000972,*ST中基,szmb000972
000973,佛塑科技,szmb000973
000975,银泰资源,szmb000975
000976,华铁股份,szmb000976
000977,浪潮信息,szmb000977
000978,桂林旅游,szmb000978
000979,中弘股份,szmb000979
000980,众泰汽车,szmb000980
000981,银亿股份,szmb000981
000982,*ST 中绒,szmb000982
000983,西山煤电,szmb000983
000985,大庆华科,szmb000985
000987,越秀金控,szmb000987
000988,华工科技,szmb000988
000989,九 芝 堂,szmb000989
000990,诚志股份,szmb000990
000993,闽东电力,szmb000993
000995,皇台酒业,szmb000995
000996,中国中期,szmb000996
000997,新 大 陆,szmb000997
000998,隆平高科,szmb000998
000999,华润三九,szmb000999
001696,宗申动力,szmb001696
001896,豫能控股,szmb001896
001965,招商公路,szmb001965
001979,招商蛇口,szmb001979
200011,深物业B,szmb200011
200012,南  玻Ｂ,szmb200012
200016,深康佳Ｂ,szmb200016
200017,深中华B,szmb200017
200018,神州B,szmb200018
200019,深深宝Ｂ,szmb200019
200020,深华发Ｂ,szmb200020
200022,深赤湾Ｂ,szmb200022
200025,特  力Ｂ,szmb200025
200026,飞亚达Ｂ,szmb200026
200028,一致Ｂ,szmb200028
200029,深深房Ｂ,szmb200029
200030,富奥B,szmb200030
200037,深南电B,szmb200037
200045,深纺织Ｂ,szmb200045
200053,深基地Ｂ,szmb200053
200054,建车B,szmb200054
200055,方大Ｂ,szmb200055
200056,皇庭B,szmb200056
200058,深赛格B,szmb200058
200152,山  航Ｂ,szmb200152
200160,东沣B,szmb200160
200168,舜喆B,szmb200168
200413,东旭B,szmb200413
200418,小天鹅Ｂ,szmb200418
200429,粤高速Ｂ,szmb200429
200468,*ST宁通B,szmb200468
200488,晨  鸣Ｂ,szmb200488
200505,珠江B,szmb200505
200512,闽灿坤Ｂ,szmb200512
200521,皖美菱Ｂ,szmb200521
200530,大  冷Ｂ,szmb200530
200539,粤电力Ｂ,szmb200539
200541,粤照明Ｂ,szmb200541
200550,江  铃Ｂ,szmb200550
200553,沙隆达Ｂ,szmb200553
200570,苏常柴Ｂ,szmb200570
200581,苏威孚Ｂ,szmb200581
200596,古井贡Ｂ,szmb200596
200613,*ST东海B,szmb200613
200625,长  安Ｂ,szmb200625
200706,瓦轴B,szmb200706
200725,京东方Ｂ,szmb200725
200726,鲁  泰Ｂ,szmb200726
200761,本钢板Ｂ,szmb200761
200771,杭汽轮Ｂ,szmb200771
200869,张  裕Ｂ,szmb200869
200986,粤华包Ｂ,szmb200986
200992,中  鲁Ｂ,szmb200992
002001,新 和 成,szsme002001
002002,鸿达兴业,szsme002002
002003,伟星股份,szsme002003
002004,华邦健康,szsme002004
002005,德豪润达,szsme002005
002006,精功科技,szsme002006
002007,华兰生物,szsme002007
002008,大族激光,szsme002008
002009,天奇股份,szsme002009
002010,传化智联,szsme002010
002011,盾安环境,szsme002011
002012,凯恩股份,szsme002012
002013,中航机电,szsme002013
002014,永新股份,szsme002014
002015,霞客环保,szsme002015
002016,世荣兆业,szsme002016
002017,东信和平,szsme002017
002018,华信国际,szsme002018
002019,亿帆医药,szsme002019
002020,京新药业,szsme002020
002021,中捷资源,szsme002021
002022,科华生物,szsme002022
002023,海特高新,szsme002023
002024,苏宁云商,szsme002024
002025,航天电器,szsme002025
002026,山东威达,szsme002026
002027,分众传媒,szsme002027
002028,思源电气,szsme002028
002029,七 匹 狼,szsme002029
002030,达安基因,szsme002030
002031,巨轮智能,szsme002031
002032,苏 泊 尔,szsme002032
002033,丽江旅游,szsme002033
002034,旺能环境,szsme002034
002035,华帝股份,szsme002035
002036,联创电子,szsme002036
002037,久联发展,szsme002037
002038,双鹭药业,szsme002038
002039,黔源电力,szsme002039
002040,南 京 港,szsme002040
002041,登海种业,szsme002041
002042,华孚时尚,szsme002042
002043,兔 宝 宝,szsme002043
002044,美年健康,szsme002044
002045,国光电器,szsme002045
002046,轴研科技,szsme002046
002047,宝鹰股份,szsme002047
002048,宁波华翔,szsme002048
002049,紫光国芯,szsme002049
002050,三花智控,szsme002050
002051,中工国际,szsme002051
002052,同洲电子,szsme002052
002053,云南能投,szsme002053
002054,德美化工,szsme002054
002055,得润电子,szsme002055
002056,横店东磁,szsme002056
002057,中钢天源,szsme002057
002058,威 尔 泰,szsme002058
002059,云南旅游,szsme002059
002060,粤 水 电,szsme002060
002061,浙江交科,szsme002061
002062,宏润建设,szsme002062
002063,远光软件,szsme002063
002064,华峰氨纶,szsme002064
002065,东华软件,szsme002065
002066,瑞泰科技,szsme002066
002067,景兴纸业,szsme002067
002068,黑猫股份,szsme002068
002069,獐子岛,szsme002069
002070,*ST众和,szsme002070
002071,长城影视,szsme002071
002072,凯瑞德,szsme002072
002073,软控股份,szsme002073
002074,国轩高科,szsme002074
002075,沙钢股份,szsme002075
002076,雪 莱 特,szsme002076
002077,大港股份,szsme002077
002078,太阳纸业,szsme002078
002079,苏州固锝,szsme002079
002080,中材科技,szsme002080
002081,金 螳 螂,szsme002081
002082,万邦德,szsme002082
002083,孚日股份,szsme002083
002084,海鸥卫浴,szsme002084
002085,万丰奥威,szsme002085
002086,东方海洋,szsme002086
002087,新野纺织,szsme002087
002088,鲁阳节能,szsme002088
002089,新 海 宜,szsme002089
002090,金智科技,szsme002090
002091,江苏国泰,szsme002091
002092,中泰化学,szsme002092
002093,国脉科技,szsme002093
002094,青岛金王,szsme002094
002095,生 意 宝,szsme002095
002096,南岭民爆,szsme002096
002097,山河智能,szsme002097
002098,浔兴股份,szsme002098
002099,海翔药业,szsme002099
002100,天康生物,szsme002100
002101,广东鸿图,szsme002101
002102,冠福股份,szsme002102
002103,广博股份,szsme002103
002104,恒宝股份,szsme002104
002105,信隆健康,szsme002105
002106,莱宝高科,szsme002106
002107,沃华医药,szsme002107
002108,沧州明珠,szsme002108
002109,兴化股份,szsme002109
002110,三钢闽光,szsme002110
002111,威海广泰,szsme002111
002112,三变科技,szsme002112
002113,天润数娱,szsme002113
002114,罗平锌电,szsme002114
002115,三维通信,szsme002115
002116,中国海诚,szsme002116
002117,东港股份,szsme002117
002118,紫鑫药业,szsme002118
002119,康强电子,szsme002119
002120,韵达股份,szsme002120
002121,科陆电子,szsme002121
002122,天马股份,szsme002122
002123,梦网集团,szsme002123
002124,天邦股份,szsme002124
002125,湘潭电化,szsme002125
002126,银轮股份,szsme002126
002127,南极电商,szsme002127
002128,露天煤业,szsme002128
002129,中环股份,szsme002129
002130,沃尔核材,szsme002130
002131,利欧股份,szsme002131
002132,恒星科技,szsme002132
002133,广宇集团,szsme002133
002134,*ST普林,szsme002134
002135,东南网架,szsme002135
002136,安 纳 达,szsme002136
002137,麦达数字,szsme002137
002138,顺络电子,szsme002138
002139,拓邦股份,szsme002139
002140,东华科技,szsme002140
002141,贤丰控股,szsme002141
002142,宁波银行,szsme002142
002143,印纪传媒,szsme002143
002144,宏达高科,szsme002144
002145,中核钛白,szsme002145
002146,荣盛发展,szsme002146
002147,新光圆成,szsme002147
002148,北纬科技,szsme002148
002149,西部材料,szsme002149
002150,通润装备,szsme002150
002151,北斗星通,szsme002151
002152,广电运通,szsme002152
002153,石基信息,szsme002153
002154,报 喜 鸟,szsme002154
002155,湖南黄金,szsme002155
002156,通富微电,szsme002156
002157,正邦科技,szsme002157
002158,汉钟精机,szsme002158
002159,三特索道,szsme002159
002160,常铝股份,szsme002160
