1998-12-14,2009-08-21,38.33,2009-08-12,网下询价配售,1.00,4340万,11.50,2937万,4.99亿,4.70亿,17.01,16.33,72.06%,17.59,0.80%,0.27%,002282
1995-12-19,2009-08-21,33.33,2009-08-12,网下询价配售,1.00,6000万,14.00,3388万,8.40亿,8.06亿,21.25,19.90,71.71%,21.77,0.42%,0.30%,002283
2000-12-07,2009-08-28,46.53,2009-08-17,网下询价配售,1.00,2400万,18.80,2909万,4.51亿,4.22亿,25.63,25.90,75.09%,27.80,0.43%,0.23%,002284
1993-04-13,2009-08-28,37.85,2009-08-17,网下询价配售,1.00,3200万,19.68,2935万,6.30亿,6.00亿,27.51,26.83,74.60%,29.94,0.36%,0.20%,002285
1997-10-16,2009-08-28,39.54,2009-08-19,网下询价配售,1.00,2000万,20.56,2591万,4.11亿,3.85亿,32.00,30.11,79.64%,33.00,0.54%,0.39%,002286
2007-10-09,2009-08-28,35.79,2009-08-19,网下询价配售,1.00,4100万,11.81,3301万,4.84亿,4.51亿,22.00,24.21,86.40%,26.35,0.28%,0.17%,002287
1999-10-29,2009-09-03,34.57,2009-08-24,网下询价配售,1.00,2200万,12.10,2303万,2.66亿,2.43亿,17.36,18.68,82.04%,20.00,0.75%,0.14%,002288
2004-01-02,2009-09-03,33.79,2009-08-24,网下询价配售,1.00,1850万,15.88,2669万,2.94亿,2.67亿,21.00,22.22,78.81%,24.00,0.38%,0.16%,002289
2002-11-15,2009-09-03,36.39,2009-08-26,网下询价配售,1.00,2100万,27.80,3368万,5.84亿,5.50亿,32.90,34.80,76.50%,36.98,0.76%,0.39%,002290
2002-07-25,2009-09-03,37.89,2009-08-26,网下询价配售,1.00,5500万,18.00,6265万,9.90亿,9.27亿,21.50,22.18,76.02%,24.08,0.79%,0.29%,002291
1997-07-31,2009-09-10,58.26,2009-08-31,网下询价配售,1.00,4000万,22.92,4846万,9.17亿,8.68亿,42.00,40.95,83.09%,45.00,0.28%,0.20%,002292
2002-05-23,2009-09-10,34.64,2009-09-02,网下询价配售,1.00,3510万,27.16,4618万,9.53亿,9.07亿,34.00,34.81,74.25%,38.18,0.60%,0.47%,002293
1998-11-03,2009-09-10,41.77,2009-09-02,网下询价配售,1.00,2850万,41.98,5576万,12.0亿,11.4亿,63.50,66.35,84.86%,68.66,0.38%,0.66%,002294
1999-07-28,2009-09-29,39.39,2009-09-15,网下询价配售,1.00,3600万,13.00,3024万,4.68亿,4.38亿,16.00,17.80,73.41%,19.18,0.44%,0.14%,002295
2001-11-15,2009-09-29,35.71,2009-09-15,网下询价配售,1.00,1550万,25.00,1746万,3.88亿,3.70亿,35.00,33.80,69.81%,37.00,0.31%,0.14%,002296
1994-08-12,2009-09-29,49.09,2009-09-18,网下询价配售,1.00,2700万,10.80,2408万,2.92亿,2.68亿,18.33,22.04,84.33%,22.04,0.30%,0.10%,002297
1998-05-15,2009-09-29,38.1,2009-09-18,网下询价配售,1.00,2800万,9.50,2586万,2.66亿,2.40亿,13.51,15.35,78.41%,16.28,0.40%,0.10%,002298
1999-12-21,2009-10-21,44.89,2009-10-09,网下询价配售,1.00,4100万,19.75,4479万,8.10亿,7.65亿,27.40,26.25,66.72%,27.80,0.78%,0.25%,002299
1994-07-11,2009-10-21,51.4,2009-10-09,网下询价配售,1.00,3400万,20.56,3044万,6.99亿,6.69亿,32.50,37.71,82.66%,38.50,0.71%,0.28%,002300
2000-01-12,2009-10-21,47.62,2009-10-12,网下询价配售,1.00,3120万,20.00,2754万,6.24亿,5.96亿,28.31,28.20,71.74%,29.50,0.57%,0.40%,002301
2001-10-18,2009-11-03,32.61,2009-10-20,网下询价配售,1.00,3500万,15.00,4027万,5.25亿,4.85亿,27.00,30.81,90.28%,32.25,0.73%,0.15%,002302
2000-05-17,2009-11-03,45.29,2009-10-20,"网下询价配售,网上定价发行",1.00,4500万,25.36,4600万,11.4亿,11.0亿,36.30,35.28,71.93%,37.49,0.57%,0.25%,002303
2002-12-27,2009-11-06,36.36,2009-10-27,网下询价配售,1.00,4500万,60.00,9967万,27.0亿,26.0亿,98.00,87.91,69.42%,98.00,0.37%,0.69%,002304
1998-07-27,2009-11-06,36.18,2009-10-27,网下询价配售,1.00,4800万,12.30,3544万,5.90亿,5.55亿,25.00,21.16,75.27%,25.00,0.62%,0.16%,002305
1999-09-14,2009-11-11,60.97,2009-11-03,网下询价配售,1.00,5000万,18.90,5925万,9.45亿,8.86亿,26.66,26.71,70.09%,28.00,0.47%,0.18%,002306
2001-08-07,2009-11-11,40.11,2009-11-03,网下询价配售,1.00,4750万,8.58,3120万,4.08亿,3.76亿,15.80,16.18,81.16%,16.98,0.63%,0.14%,002307
2002-08-23,2009-11-27,46.34,2009-11-16,网下询价配售,1.00,5345万,23.80,6486万,12.7亿,12.1亿,35.88,34.17,69.70%,37.00,0.53%,0.27%,002308
1988-09-05,2009-11-27,41.07,2009-11-16,网下询价配售,1.00,3350万,46.00,5850万,15.4亿,14.8亿,61.90,61.99,70.29%,63.88,0.68%,0.45%,002309
1992-07-02,2009-11-27,50.96,2009-11-18,网下询价配售,1.00,1450万,58.60,4866万,8.50亿,8.01亿,99.00,116.50,87.11%,118.50,0.48%,0.80%,002310
2004-01-08,2009-11-27,48.39,2009-11-18,网下询价配售,1.00,5600万,28.00,5700万,15.7亿,15.1亿,36.00,38.05,73.55%,39.99,1.05%,0.72%,002311
1997-05-20,2009-12-03,47.67,2009-11-24,网下询价配售,1.00,1500万,28.60,3024万,4.29亿,3.99亿,56.00,66.00,84.00%,67.00,0.66%,0.21%,002312
2003-11-14,2009-12-03,74.22,2009-11-24,网下询价配售,1.00,2500万,24.80,5074万,6.20亿,5.69亿,46.00,53.30,83.02%,55.00,0.35%,0.25%,002313
2001-04-30,2009-12-03,31.74,2009-11-24,网下询价配售,1.00,7364万,16.82,6094万,12.4亿,11.8亿,30.50,31.97,79.06%,32.16,0.98%,0.30%,002314
1996-01-09,2009-12-09,66.67,2009-11-27,网下询价配售,1.00,2938万,42.00,4912万,12.3亿,11.8亿,78.55,72.18,69.80%,81.00,0.36%,0.39%,002315
1999-03-04,2009-12-09,60.65,2009-11-27,网下询价配售,1.00,3000万,18.80,3539万,5.64亿,5.29亿,38.00,36.00,73.44%,38.90,0.60%,0.20%,002316
2001-12-31,2009-12-11,63.44,2009-12-01,网下询价配售,1.00,2000万,55.00,5360万,11.0亿,10.5亿,86.00,90.19,77.33%,95.00,0.67%,0.62%,002317
2004-01-08,2009-12-11,46,2009-12-01,网下询价配售,1.00,4000万,23.00,4420万,9.20亿,8.76亿,40.00,43.80,84.66%,44.85,0.75%,0.45%,002318
1996-11-13,2009-12-11,48.75,2009-12-01,网下询价配售,1.00,2500万,13.70,2642万,3.43亿,3.16亿,35.05,42.05,91.19%,42.06,0.68%,0.28%,002319
2002-12-06,2009-12-16,47.32,2009-12-07,网下询价配售,1.00,3950万,33.60,5062万,13.3亿,12.8亿,48.00,48.33,65.39%,53.00,0.66%,0.56%,002320
2002-01-30,2009-12-16,58.55,2009-12-07,网下询价配售,1.00,3700万,16.98,3942万,6.28亿,5.89亿,33.15,30.54,70.55%,34.66,1.11%,0.37%,002321
2000-12-12,2009-12-18,59.85,2009-12-09,网下询价配售,1.00,1670万,40.00,4078万,6.68亿,6.27亿,58.10,55.01,72.35%,60.11,0.45%,1.03%,002322
2002-10-21,2009-12-18,43.62,2009-12-09,网下询价配售,1.00,2100万,30.00,2460万,6.30亿,6.05亿,41.00,41.40,71.11%,44.80,0.58%,0.82%,002323
1999-10-28,2009-12-18,86.54,2009-12-09,网下询价配售,1.00,3500万,22.50,5466万,7.88亿,7.33亿,35.11,30.80,67.87%,36.00,0.61%,1.20%,002324
1985-01-14,2009-12-22,65.85,2009-12-11,网下询价配售,1.00,3000万,27.00,2884万,8.10亿,7.81亿,36.60,33.98,64.14%,37.00,0.67%,0.39%,002325
1999-10-11,2009-12-22,64.52,2009-12-11,网下询价配售,1.00,3350万,20.00,4980万,6.70亿,6.20亿,29.80,27.50,67.19%,30.88,0.56%,0.25%,002326
1994-08-11,2009-12-30,46.88,2009-12-18,网下询价配售,1.00,2600万,30.00,4503万,7.80亿,7.35亿,38.80,40.59,76.67%,41.69,0.53%,0.66%,002327
1997-10-30,2009-12-30,51,2009-12-18,网下询价配售,1.00,7500万,19.38,6990万,14.5亿,13.8亿,25.50,26.16,74.18%,26.49,1.21%,0.83%,002328
2001-05-31,2010-01-06,67,2009-12-23,网下询价配售,1.00,2700万,20.10,2781万,5.43亿,5.15亿,29.00,28.76,72.66%,29.76,0.95%,0.51%,002329
2003-06-20,2010-01-06,50.69,2009-12-23,网下询价配售,1.00,6300万,13.18,3102万,8.30亿,7.99亿,21.00,23.98,82.89%,23.98,0.85%,0.41%,002330
1999-05-12,2010-01-06,58.52,2009-12-23,网下询价配售,1.00,1400万,27.00,3350万,3.78亿,3.45亿,42.00,43.23,74.61%,45.00,0.96%,0.36%,002331
2000-06-26,2010-01-12,45.56,2009-12-28,网下询价配售,1.00,8540万,8.20,4422万,7.00亿,6.56亿,18.60,20.03,86.14%,20.26,0.57%,0.31%,002332
1993-07-28,2010-01-12,62.86,2009-12-28,网下询价配售,1.00,3920万,22.00,2878万,8.62亿,8.34亿,30.30,31.79,73.11%,32.19,0.97%,0.46%,002333
2002-04-15,2010-01-13,78.69,2010-01-04,网下询价配售,1.00,1600万,48.00,2711万,7.68亿,7.41亿,65.00,68.83,82.11%,69.99,1.02%,0.46%,002334
1999-03-26,2010-01-13,52.6,2010-01-04,网下询价配售,1.00,1950万,27.35,2763万,5.33亿,5.06亿,41.60,43.88,81.84%,44.19,1.18%,0.23%,002335
1996-04-01,2010-01-13,49.05,2010-01-04,网下询价配售,1.00,1.00亿,26.98,1.32亿,27.0亿,25.7亿,33.80,32.63,65.19%,34.77,1.57%,0.57%,002336
1995-02-16,2010-01-15,51.67,2010-01-05,网下询价配售,1.00,3000万,31.00,3311万,9.30亿,8.97亿,42.99,43.73,72.27%,44.80,1.38%,0.98%,002337
2001-06-26,2010-01-15,50,2010-01-05,网下询价配售,1.00,2000万,22.00,3523万,4.40亿,4.05亿,51.50,52.00,82.73%,58.80,0.79%,0.48%,002338
2000-08-10,2010-01-22,60.98,2010-01-11,网下询价配售,1.00,2200万,25.00,3538万,5.50亿,5.15亿,33.50,34.09,72.64%,34.98,1.11%,0.52%,002339
2001-12-28,2010-01-22,78.05,2010-01-11,网下询价配售,1.00,2333万,32.00,4302万,7.47亿,7.04亿,52.18,56.71,86.53%,58.50,0.57%,0.81%,002340
2002-12-25,2010-01-22,63.36,2010-01-11,网下询价配售,1.00,1900万,23.00,2592万,4.37亿,4.11亿,30.00,29.34,67.50%,30.70,0.86%,0.52%,002341
2004-12-07,2010-01-26,55.81,2010-01-13,网下询价配售,1.00,5000万,24.00,4190万,12.0亿,11.6亿,26.50,25.98,55.41%,27.00,1.21%,0.43%,002342
1998-08-28,2010-01-26,70.45,2010-01-13,网下询价配售,1.00,2500万,31.00,5115万,7.75亿,7.24亿,38.00,39.05,74.92%,41.00,1.02%,0.42%,002343
1999-02-25,2010-01-26,69.33,2010-01-13,网下询价配售,1.00,7000万,20.00,5580万,14.0亿,13.4亿,23.00,21.96,57.03%,23.97,0.76%,0.53%,002344
1996-03-07,2010-01-28,79.17,2010-01-18,网下询价配售,1.00,3000万,33.00,4886万,9.90亿,9.41亿,41.60,37.81,65.15%,44.80,0.64%,0.39%,002345
2002-06-04,2010-01-28,58.19,2010-01-18,网下询价配售,1.00,3500万,19.90,4886万,6.97亿,6.48亿,21.50,21.40,57.82%,22.88,1.29%,0.36%,002346
2001-12-18,2010-01-28,44.12,2010-01-18,网下询价配售,1.00,2600万,22.50,2512万,5.85亿,5.60亿,26.88,28.00,72.79%,30.43,0.84%,0.25%,002347
1989-10-14,2010-02-03,70.9,2010-01-20,网下询价配售,1.00,3800万,21.98,5258万,8.35亿,7.83亿,21.00,21.57,39.88%,22.00,0.87%,0.86%,002348
1994-01-03,2010-02-03,73.33,2010-01-20,网下询价配售,1.00,2000万,19.80,2383万,3.96亿,3.72亿,23.50,25.15,77.09%,27.99,0.62%,0.56%,002349
1993-07-17,2010-02-03,45.28,2010-01-20,网下询价配售,1.00,2700万,24.00,4631万,6.48亿,6.02亿,31.00,33.70,84.95%,34.35,0.70%,0.61%,002350
2001-01-16,2010-02-05,76.14,2010-01-25,网下询价配售,1.00,3700万,33.50,7495万,12.4亿,11.6亿,33.50,33.67,41.50%,34.64,0.67%,0.64%,002351
2003-05-22,2010-02-05,65.88,2010-01-25,网下询价配售,1.00,1950万,32.00,4315万,6.24亿,5.81亿,32.98,32.24,42.20%,33.00,1.02%,0.39%,002352
1999-12-10,2010-02-05,81.78,2010-01-25,网下询价配售,1.00,2900万,59.50,3591万,17.3亿,16.9亿,65.00,67.18,76.15%,68.68,1.09%,0.89%,002353
2003-08-29,2010-02-09,56.05,2010-01-27,网下询价配售,1.00,2350万,12.33,3318万,2.90亿,2.57亿,17.53,17.95,82.59%,18.28,1.11%,0.25%,002354
2007-12-12,2010-02-09,58,2010-01-27,网下询价配售,1.00,5260万,14.50,5624万,7.63亿,7.06亿,14.50,14.60,37.39%,14.77,0.85%,0.36%,002355
1994-11-02,2010-02-09,63.81,2010-01-27,网下询价配售,1.00,2000万,36.50,4270万,7.30亿,6.87亿,36.15,35.29,19.94%,36.15,0.90%,0.44%,002356
2002-03-18,2010-02-10,42.29,2010-02-01,网下询价配售,1.00,2100万,14.97,2775万,3.14亿,2.87亿,19.00,20.00,80.12%,21.00,0.90%,0.25%,002357
2000-10-30,2010-02-10,54.17,2010-02-01,网下询价配售,1.00,2200万,26.00,2485万,5.72亿,5.47亿,28.11,29.96,73.14%,30.16,0.93%,0.28%,002358
2002-09-30,2010-02-10,54.77,2010-02-01,网下询价配售,1.00,2750万,16.98,3053万,4.67亿,4.36亿,16.98,18.07,59.58%,19.45,1.31%,0.33%,002359
2001-06-10,2010-03-03,32.85,2010-02-09,网下询价配售,1.00,1500万,23.98,2933万,3.60亿,3.30亿,35.90,38.89,84.33%,39.80,2.30%,0.62%,002360
2002-04-18,2010-03-03,36.17,2010-02-09,网下询价配售,1.00,2000万,17.00,3413万,3.40亿,3.06亿,25.03,28.34,85.48%,29.78,2.02%,0.56%,002361
1998-09-11,2010-03-03,68.69,2010-02-09,网下询价配售,1.00,2700万,41.90,5530万,11.3亿,10.8亿,78.00,82.11,85.59%,85.00,1.20%,1.31%,002362
1994-04-11,2010-03-05,36,2010-02-22,网下询价配售,1.00,3000万,18.00,3104万,5.40亿,5.09亿,25.75,26.38,77.81%,27.30,3.55%,0.32%,002363
2001-07-11,2010-03-05,37.25,2010-02-22,网下询价配售,1.00,1680万,22.35,2852万,3.75亿,3.47亿,42.00,48.40,89.44%,48.60,1.64%,0.26%,002364
2001-06-18,2010-03-05,46.27,2010-02-22,网下询价配售,1.00,2350万,31.00,4185万,7.29亿,6.87亿,45.00,43.55,73.22%,46.00,1.49%,0.37%,002365
1997-11-18,2010-03-12,29.4,2010-03-02,网下询价配售,1.00,3350万,15.00,3906万,5.03亿,4.63亿,25.88,27.82,88.93%,28.08,1.73%,0.27%,002366
1997-10-03,2010-03-12,44.35,2010-03-02,网下询价配售,1.00,3350万,27.10,6518万,9.08亿,8.43亿,34.05,36.53,80.70%,38.02,1.34%,0.72%,002367
1987-10-10,2010-03-12,46.77,2010-03-02,网下询价配售,1.00,2500万,29.00,5395万,7.25亿,6.71亿,62.00,60.21,84.39%,65.00,1.25%,0.37%,002368
2004-02-26,2010-03-16,53.76,2010-03-03,网下询价配售,1.00,2500万,22.58,3424万,5.65亿,5.30亿,30.12,30.40,74.64%,32.00,1.48%,0.51%,002369
2001-12-31,2010-03-16,39.9,2010-03-03,网下询价配售,1.00,3000万,16.00,3800万,4.80亿,4.42亿,22.20,21.71,68.13%,22.94,1.58%,0.37%,002370
2001-09-28,2010-03-16,47.83,2010-03-03,网下询价配售,1.00,1656万,33.00,2984万,5.46亿,5.17亿,58.00,59.00,83.59%,61.18,0.85%,0.48%,002371
1999-10-12,2010-03-18,35.24,2010-03-08,网下询价配售,1.00,6340万,17.97,4803万,11.4亿,10.9亿,23.20,24.85,79.12%,24.88,1.41%,0.41%,002372
2002-12-20,2010-03-18,42.42,2010-03-08,网下询价配售,1.00,1750万,28.00,3071万,4.90亿,4.59亿,50.10,47.93,75.51%,50.55,0.78%,0.26%,002373
1995-02-16,2010-03-18,44.91,2010-03-08,网下询价配售,1.00,1350万,23.80,2442万,3.21亿,2.97亿,37.10,35.73,74.86%,38.00,1.23%,0.34%,002374
1995-07-07,2010-03-23,50.57,2010-03-12,网下询价配售,1.00,5300万,31.86,6795万,16.9亿,16.2亿,38.02,39.35,71.58%,39.40,1.01%,0.59%,002375
2002-12-06,2010-03-23,46.08,2010-03-12,网下询价配售,1.00,3800万,22.58,6302万,8.58亿,7.95亿,35.00,36.52,83.45%,36.79,0.78%,0.27%,002376
2002-03-25,2010-03-23,61.88,2010-03-12,网下询价配售,1.00,2700万,19.80,3870万,5.35亿,4.96亿,26.20,26.57,70.78%,26.88,4.86%,0.31%,002377
2000-02-28,2010-03-31,52,2010-03-19,网下询价配售,1.00,4300万,13.00,4931万,5.59亿,5.10亿,28.00,29.96,85.35%,30.10,0.81%,0.35%,002378
2000-08-11,2010-03-31,80.49,2010-03-19,网下询价配售,1.00,1950万,33.00,4647万,6.44亿,5.97亿,53.00,50.00,73.77%,53.00,1.04%,0.70%,002379
1993-05-27,2010-03-31,59.22,2010-03-19,网下询价配售,1.00,1700万,39.00,3952万,6.63亿,6.23亿,70.50,77.76,84.41%,80.00,1.32%,0.52%,002380
2001-11-13,2010-04-02,41.03,2010-03-24,网下询价配售,1.00,2000万,32.00,9237万,6.40亿,5.48亿,52.50,58.37,80.53%,59.99,1.01%,0.34%,002381
2002-12-02,2010-04-02,47.03,2010-03-24,网下询价配售,1.00,2000万,35.00,5281万,7.00亿,6.47亿,55.20,58.21,77.63%,59.98,1.30%,0.45%,002382
1998-09-30,2010-04-02,59.68,2010-03-24,网下询价配售,1.00,3000万,37.00,6072万,11.1亿,10.5亿,85.01,91.50,79.68%,92.88,0.69%,0.39%,002383
1998-10-28,2010-04-09,57.78,2010-03-29,网下询价配售,1.00,4000万,26.00,8118万,10.4亿,9.59亿,58.00,69.57,83.87%,69.60,0.65%,0.48%,002384
1994-10-18,2010-04-09,53.03,2010-03-29,网下询价配售,1.00,6080万,35.00,1.10亿,21.3亿,20.2亿,60.00,60.27,72.22%,60.97,0.94%,0.81%,002385
1994-01-01,2010-04-09,39.38,2010-03-29,网下询价配售,1.00,1.00亿,15.36,8112万,15.4亿,14.5亿,25.60,29.49,75.55%,30.49,2.01%,0.61%,002386
1998-01-07,2010-04-13,55.21,2010-03-31,网下询价配售,1.00,3350万,27.00,4961万,9.05亿,8.55亿,60.00,57.94,82.60%,64.87,0.86%,0.94%,002387
2003-01-10,2010-04-13,55.56,2010-03-31,网下询价配售,1.00,2800万,15.00,3566万,4.20亿,3.84亿,59.48,56.30,85.27%,68.00,0.76%,0.49%,002388
2001-11-30,2010-04-13,50.85,2010-03-31,网下询价配售,1.00,1700万,30.00,3285万,5.10亿,4.77亿,89.00,81.80,82.06%,96.00,0.99%,0.51%,002389
1995-01-27,2010-04-16,63.46,2010-04-06,网下询价配售,1.00,2170万,33.00,5476万,7.16亿,6.61亿,59.00,52.62,67.76%,59.00,1.21%,0.28%,002390
2001-01-04,2010-04-16,50,2010-04-06,网下询价配售,1.00,2500万,51.00,7200万,12.8亿,12.0亿,76.10,74.00,68.60%,78.20,0.92%,0.48%,002391
2000-11-08,2010-04-23,59.15,2010-04-13,网下询价配售,1.00,3375万,42.00,8409万,14.2亿,13.3亿,53.20,51.45,56.12%,56.00,1.51%,0.63%,002392
1981-06-17,2010-04-23,54.88,2010-04-13,网下询价配售,1.00,4600万,45.00,6999万,20.7亿,20.0亿,60.00,58.30,54.02%,65.00,1.17%,0.63%,002393
2002-11-11,2010-04-23,31.47,2010-04-14,网下询价配售,1.00,2700万,45.00,6104万,12.2亿,11.5亿,59.10,62.00,66.93%,65.00,2.02%,0.98%,002394
2002-12-02,2010-04-29,54.35,2010-04-19,网下询价配售,1.00,2250万,25.00,3323万,5.63亿,5.29亿,32.22,35.10,75.28%,35.19,0.95%,0.27%,002395
1996-11-11,2010-06-23,40.38,2010-06-07,网下询价配售,1.00,4400万,23.20,3567万,10.2亿,9.85亿,30.40,31.03,85.15%,31.50,4.72%,0.72%,002396
1981-04-09,2010-04-29,53.13,2010-04-19,网下询价配售,1.00,1600万,51.00,5150万,8.16亿,7.64亿,59.80,60.17,67.56%,61.10,0.80%,0.41%,002397
2004-04-09,2010-05-06,52.3,2010-04-26,网下询价配售,1.00,3000万,28.00,3699万,8.40亿,8.03亿,28.50,28.95,53.45%,31.29,1.31%,0.43%,002398
1998-04-21,2010-05-06,73.27,2010-04-26,网下询价配售,1.00,4010万,148.00,2.18亿,59.3亿,57.2亿,166.00,175.17,70.02%,188.00,1.10%,1.25%,002399
1981-05-11,2010-05-06,62.99,2010-04-26,网下询价配售,1.00,2060万,39.80,4134万,8.20亿,7.79亿,45.00,43.95,67.41%,49.00,0.86%,0.52%,002400
1993-05-19,2010-05-06,52.8,2010-04-26,网下询价配售,1.00,1330万,26.40,2371万,3.51亿,3.27亿,38.01,45.00,86.27%,45.50,0.71%,0.26%,002401
2000-01-12,2010-05-11,77.78,2010-04-28,网下询价配售,1.00,1670万,35.00,4356万,5.85亿,5.41亿,46.66,47.13,85.94%,49.75,0.43%,0.71%,002402
1993-05-13,2010-05-11,56.97,2010-04-28,网下询价配售,1.00,6000万,18.80,4538万,11.3亿,10.8亿,19.80,18.81,56.31%,20.80,0.87%,1.04%,002403
1999-03-29,2010-05-11,47.83,2010-04-28,网下询价配售,1.00,3350万,22.00,4480万,7.37亿,6.92亿,22.50,21.58,52.62%,23.50,1.55%,1.27%,002404
2002-12-03,2010-05-18,80,2010-05-04,网下询价配售,1.00,5600万,25.60,6583万,14.3亿,13.7亿,26.01,28.77,73.56%,31.23,0.61%,0.62%,002405
2004-06-16,2010-05-18,42.22,2010-05-04,网下询价配售,1.00,4700万,26.60,3530万,12.5亿,12.1亿,24.01,24.89,29.01%,26.59,1.80%,0.80%,002406
1999-12-21,2010-05-18,59.68,2010-05-04,网下询价配售,1.00,2700万,39.39,7268万,10.6亿,9.91亿,39.00,37.41,32.22%,39.39,0.69%,0.75%,002407
2002-01-04,2010-05-18,43.1,2010-05-04,网下询价配售,1.00,6500万,28.88,1.10亿,18.8亿,17.7亿,26.88,26.70,29.11%,28.80,2.09%,1.06%,002408
1997-10-29,2010-05-25,46.88,2010-05-11,网下询价配售,1.00,2800万,30.00,5433万,8.40亿,7.86亿,30.56,32.65,67.50%,34.13,1.27%,0.45%,002409
1998-08-13,2010-05-25,59.79,2010-05-11,网下询价配售,1.00,2500万,58.00,8242万,14.5亿,13.7亿,58.91,56.69,33.58%,59.48,1.02%,0.67%,002410
2002-12-30,2010-05-25,71.95,2010-05-11,网下询价配售,1.00,2180万,25.80,3874万,5.62亿,5.24亿,33.02,39.30,88.31%,39.57,0.96%,0.56%,002411
1998-01-21,2010-05-25,55.08,2010-05-11,网下询价配售,1.00,1900万,35.80,3172万,6.80亿,6.48亿,42.33,43.17,79.26%,43.50,0.79%,0.38%,002412
2002-12-11,2010-05-28,41.9,2010-05-17,网下询价配售,1.00,3700万,18.00,2125万,6.66亿,6.45亿,22.86,20.86,71.50%,24.00,4.27%,0.55%,002413
2004-07-13,2010-07-16,56.52,2010-07-05,网下询价配售,1.00,7500万,26.00,9872万,19.5亿,18.5亿,25.00,25.47,38.12%,26.10,4.00%,2.36%,002414
2001-11-30,2010-05-28,49.28,2010-05-17,网下询价配售,1.00,5000万,68.00,6248万,34.0亿,33.4亿,78.00,81.93,85.25%,83.00,1.88%,1.55%,002415
1998-06-08,2010-05-28,49.45,2010-05-17,网下询价配售,1.00,5000万,45.00,1.17亿,22.5亿,21.3亿,44.90,43.90,26.41%,45.00,2.89%,1.52%,002416
2004-10-09,2010-06-01,54.05,2010-05-19,网下询价配售,1.00,3000万,20.00,5377万,6.00亿,5.46亿,27.00,25.01,78.24%,27.88,1.70%,0.56%,002417
2002-11-26,2010-06-01,46.57,2010-05-19,网下询价配售,1.00,3600万,19.98,5906万,7.19亿,6.60亿,19.00,18.86,24.55%,19.80,1.88%,1.43%,002418
1984-05-02,2010-06-01,46.51,2010-05-19,网下询价配售,1.00,5010万,40.00,9067万,20.0亿,19.1亿,36.10,37.06,23.94%,38.80,2.11%,2.36%,002419
1997-09-12,2010-06-01,48.76,2010-05-19,网下询价配售,1.00,6300万,13.80,5631万,8.69亿,8.13亿,13.80,14.76,73.00%,15.28,2.10%,1.68%,002420
1995-03-17,2010-06-03,64.06,2010-05-24,网下询价配售,1.00,2000万,20.50,2460万,4.10亿,3.85亿,28.00,31.38,88.23%,32.32,1.23%,0.37%,002421
2002-05-29,2010-06-03,48.16,2010-05-24,网下询价配售,1.00,6000万,83.36,2.30亿,50.0亿,47.7亿,83.36,89.64,76.35%,93.18,2.72%,3.10%,002422
2004-12-29,2010-06-03,47.37,2010-05-24,网下询价配售,1.00,7900万,9.00,3717万,7.11亿,6.74亿,10.00,10.06,79.56%,10.85,16.68%,1.60%,002423
1999-03-25,2010-06-03,52.63,2010-05-24,网下询价配售,1.00,3700万,40.00,9897万,14.8亿,13.8亿,43.00,40.53,63.02%,45.00,1.79%,1.02%,002424
1994-12-29,2010-06-08,43.14,2010-05-26,网下询价配售,1.00,2700万,22.00,4208万,5.94亿,5.52亿,23.50,24.91,80.62%,28.00,1.59%,1.31%,002425
2003-12-05,2010-06-08,34.89,2010-05-26,网下询价配售,1.00,4010万,13.99,3488万,5.61亿,5.26亿,15.56,18.20,85.00%,18.68,5.33%,0.90%,002426
2003-10-30,2010-06-08,40.91,2010-05-26,网下询价配售,1.00,4600万,13.50,3576万,6.21亿,5.85亿,14.27,16.28,83.61%,17.14,2.97%,1.47%,002427
1998-08-19,2010-06-08,65.22,2010-05-26,网下询价配售,1.00,3200万,30.00,6168万,9.60亿,8.98亿,56.11,60.60,89.50%,60.88,1.31%,0.82%,002428
2005-04-04,2010-06-10,65.22,2010-05-31,网下询价配售,1.00,5600万,30.00,5100万,16.8亿,16.3亿,31.51,33.01,75.31%,34.00,6.30%,2.45%,002429
2002-12-18,2010-06-10,31.03,2010-05-31,网下询价配售,1.00,7100万,18.00,4066万,12.8亿,12.4亿,24.65,24.26,83.40%,25.20,3.17%,1.11%,002430
1993-09-21,2010-06-10,72.93,2010-05-31,网下询价配售,1.00,3000万,45.00,7866万,13.5亿,12.7亿,72.01,67.14,77.35%,75.00,1.37%,0.89%,002431
1995-08-22,2010-06-10,62.52,2010-05-31,网下询价配售,1.00,3100万,19.38,3195万,6.01亿,5.69亿,29.90,26.61,76.57%,29.99,1.18%,0.49%,002432
2000-03-25,2010-06-18,57.35,2010-06-02,网下询价配售,1.00,2500万,29.82,6427万,7.46亿,6.81亿,33.20,32.78,71.10%,35.00,1.88%,1.39%,002433
2003-10-22,2010-06-18,38.96,2010-06-02,网下询价配售,1.00,4250万,30.00,6479万,12.8亿,12.1亿,30.00,31.21,68.94%,32.50,4.60%,3.45%,002434
1999-09-09,2010-06-18,49.16,2010-06-02,网下询价配售,1.00,3300万,15.50,5458万,5.12亿,4.57亿,18.50,17.85,73.80%,19.50,7.05%,2.02%,002435
1999-03-18,2010-06-18,53.68,2010-06-02,网下询价配售,1.00,2793万,36.50,5283万,10.2亿,9.67亿,39.00,36.93,61.62%,40.77,2.66%,2.09%,002436
